"","year","agency_code","ALL","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","AM7","NEDS","NSWD"
"57",2018,"110352",854,NA,0.0362997658079625,0.537470725995316,0.0737704918032787,0.480093676814988,0.175644028103044,0.519906323185012,0.0503512880562061,0.133489461358314,0.731850117096019,NA,NA,NA
"58",2018,"110380",839,NA,NA,0.424314660309893,0.0476758045292014,0.469606674612634,0.143027413587604,0.530393325387366,0.0250297973778308,0.123957091775924,0.812872467222884,NA,NA,NA
"59",2018,"110416",1126,0.024866785079929,0.119893428063943,0.383658969804618,0.0692717584369449,0.489342806394316,0.185612788632327,0.510657193605684,0.0710479573712256,0.114564831261101,0.596802841918295,NA,NA,NA
"60",2018,"110500",279,0.0573476702508961,NA,0.232974910394265,NA,0.483870967741935,0.0716845878136201,0.516129032258065,0.039426523297491,NA,0.82078853046595,NA,NA,NA
"61",2018,"110LEA",5845,0.0140290846877673,0.0674080410607357,0.478015397775877,0.060393498716852,0.478357570573139,0.163045337895637,0.521642429426861,0.0562874251497006,0.129170230966638,0.694268605645851,NA,NA,NA
"62",2018,"111302",673,0.0148588410104012,0.212481426448737,0.332838038632987,0.0148588410104012,0.488855869242199,0.0713224368499257,0.511144130757801,0.0579494799405646,0.12630014858841,0.641901931649331,NA,NA,NA
"63",2018,"111700",312,NA,0.141025641025641,0.224358974358974,NA,0.567307692307692,0.0897435897435897,0.432692307692308,NA,0.0961538461538462,0.730769230769231,NA,NA,NA
"64",2018,"111LEA",985,0.0131979695431472,0.189847715736041,0.298477157360406,0.0142131979695431,0.513705583756345,0.0771573604060914,0.486294416243655,0.0467005076142132,0.116751269035533,0.67005076142132,NA,NA,NA
"65",2018,"11C000",62,NA,NA,0.193548387096774,NA,0.370967741935484,NA,0.629032258064516,NA,0.274193548387097,0.806451612903226,NA,NA,NA
"66",2018,"11D000",208,NA,NA,0.163461538461538,NA,0.456730769230769,0.0673076923076923,0.543269230769231,0.0817307692307692,0.173076923076923,0.831730769230769,NA,NA,NA
"67",2018,"120308",70,NA,NA,0.785714285714286,NA,0.314285714285714,NA,0.685714285714286,NA,0.371428571428571,0.771428571428571,NA,NA,NA
"68",2018,"120314",726,0.0977961432506887,NA,0.486225895316804,0.0633608815426997,0.455922865013774,0.0716253443526171,0.544077134986226,0.0220385674931129,0.0909090909090909,0.800275482093664,NA,NA,NA
"69",2018,"120318",794,0.0692695214105793,0.110831234256927,0.512594458438287,0.0642317380352645,0.491183879093199,0.112090680100756,0.508816120906801,0.0705289672544081,0.132241813602015,0.63727959697733,NA,NA,NA
"70",2018,"120346",490,0.073469387755102,0.0408163265306122,0.457142857142857,0.0469387755102041,0.512244897959184,0.0551020408163265,0.487755102040816,0.0306122448979592,0.146938775510204,0.795918367346939,NA,NA,NA
"71",2018,"120352",21,NA,NA,NA,NA,NA,NA,1,NA,1,0.714285714285714,NA,NA,NA
"72",2018,"120370",780,0.0294871794871795,0.041025641025641,0.493589743589744,0.143589743589744,0.488461538461538,0.276923076923077,0.511538461538461,0.0243589743589744,0.123076923076923,0.623076923076923,NA,NA,NA
"73",2018,"120LEA",2881,0.0645609163484901,0.0524123568205484,0.497396737244013,0.0829573064908018,0.477264838597709,0.138493578618535,0.522735161402291,0.0367927802846234,0.133981256508157,0.705310656022215,NA,NA,NA
"74",2018,"130307",1424,0.0941011235955056,0.199438202247191,0.115870786516854,0.0189606741573034,0.511938202247191,0.065308988764045,0.488061797752809,0.0568820224719101,0.0512640449438202,0.578651685393258,NA,NA,NA
"75",2018,"130310",1300,0.0107692307692308,0.241538461538462,0.49,0.0538461538461538,0.458461538461538,0.216923076923077,0.541538461538462,0.0415384615384615,0.103076923076923,0.483846153846154,NA,NA,NA
"76",2018,"130314",914,0.0240700218818381,0.283369803063457,0.544857768052516,0.103938730853392,0.520787746170678,0.24835886214442,0.479212253829322,0.0328227571115974,0.107221006564551,0.409190371991247,NA,NA,NA
"77",2018,"130316",946,NA,0.245243128964059,0.47568710359408,0.0813953488372093,0.465116279069767,0.23784355179704,0.534883720930233,0.0243128964059197,0.138477801268499,0.487315010570825,NA,NA,NA
"78",2018,"130317",77,NA,0.480519480519481,0.467532467532468,NA,0.25974025974026,0.220779220779221,0.74025974025974,NA,0.168831168831169,0.272727272727273,NA,NA,NA
"79",2018,"130324",679,NA,0.0471281296023564,0.354933726067747,NA,0.440353460972018,0.0618556701030928,0.559646539027982,0.0265095729013255,0.135493372606775,0.849779086892489,NA,NA,NA
"80",2018,"130326",1057,0.0245979186376537,0.255439924314097,0.43046357615894,0.0463576158940397,0.543046357615894,0.172185430463576,0.456953642384106,0.0491958372753075,0.10879848628193,0.492904446546831,NA,NA,NA
"81",2018,"130332",1292,0.03328173374613,0.238390092879257,0.164086687306502,0.0286377708978328,0.479102167182663,0.0820433436532508,0.520897832817337,0.0386996904024768,0.0812693498452012,0.592879256965944,0.00928792569659443,NA,NA
"82",2018,"130333",70,NA,NA,0.457142857142857,NA,0.585714285714286,0.2,0.414285714285714,NA,0.142857142857143,0.657142857142857,NA,NA,NA
"83",2018,"130349",186,NA,0.129032258064516,0.451612903225806,NA,0.56989247311828,0.28494623655914,0.43010752688172,NA,NA,0.489247311827957,NA,NA,NA
"84",2018,"130350",188,NA,0.319148936170213,0.473404255319149,NA,0.787234042553192,0.24468085106383,0.212765957446809,NA,NA,0.356382978723404,NA,NA,NA
"85",2018,"130LEA",8133,0.0327062584532153,0.22476330997172,0.356449034796508,0.0458625353498094,0.497725316611337,0.158244190335669,0.502274683388663,0.0398376982663224,0.0951678347473257,0.538177794171892,0.00454936677732694,NA,NA
"86",2018,"132304",1541,0.0103828682673589,0.304996755353666,0.323166774821544,0.0986372485399092,0.469175859831278,0.325113562621674,0.530824140168722,0.0499675535366645,0.0973393900064893,0.308241401687216,NA,NA,NA
"87",2018,"132LEA",1541,0.0103828682673589,0.304996755353666,0.323166774821544,0.0986372485399092,0.469175859831278,0.325113562621674,0.530824140168722,0.0499675535366645,0.0973393900064893,0.308241401687216,NA,NA,NA
"88",2018,"13A000",191,NA,0.340314136125654,0.130890052356021,0.06282722513089,0.43979057591623,0.193717277486911,0.56020942408377,0.0994764397905759,0.115183246073298,0.329842931937173,NA,NA,NA
"89",2018,"13B000",112,NA,0.375,0.419642857142857,NA,0.410714285714286,0.142857142857143,0.589285714285714,NA,0.196428571428571,0.4375,NA,NA,NA
"90",2018,"140305",173,NA,NA,0.416184971098266,NA,0.526011560693642,0.0982658959537572,0.473988439306358,NA,NA,0.861271676300578,NA,NA,NA
"91",2018,"140306",31,NA,NA,0.419354838709677,NA,NA,NA,0.838709677419355,NA,NA,0.709677419354839,NA,NA,NA
"92",2018,"140309",246,NA,NA,0.308943089430894,NA,0.630081300813008,0.126016260162602,0.369918699186992,NA,NA,0.808943089430894,NA,NA,NA
"93",2018,"140348",658,NA,0.10790273556231,0.525835866261398,0.0395136778115502,0.51063829787234,0.113981762917933,0.48936170212766,0.0349544072948328,0.104863221884498,0.737082066869301,NA,NA,NA
"94",2018,"140386",1062,NA,0.00941619585687382,0.465160075329567,0.0301318267419962,0.499058380414313,0.076271186440678,0.500941619585687,0.019774011299435,0.127118644067797,0.885122410546139,NA,NA,NA
"95",2018,"140390",597,NA,0.0703517587939698,0.66499162479062,0.0452261306532663,0.465661641541039,0.16750418760469,0.534338358458961,0.0720268006700168,0.130653266331658,0.690117252931323,NA,NA,NA
"96",2018,"140LEA",2767,0.00542103361040838,0.0487893024936755,0.505240332490061,0.0339718106252259,0.50415612576798,0.110950487893025,0.49584387423202,0.0361402240693892,0.106252258764004,0.79761474521142,NA,NA,NA
"97",2018,"150304",337,NA,0.136498516320475,0.216617210682493,NA,0.456973293768546,NA,0.543026706231454,0.0593471810089021,0.112759643916914,0.777448071216617,NA,NA,NA
"98",2018,"150350",146,NA,0.0753424657534247,0.23972602739726,NA,0.534246575342466,NA,0.465753424657534,NA,0.0684931506849315,0.863013698630137,NA,NA,NA
"99",2018,"150LEA",483,NA,0.118012422360248,0.22360248447205,NA,0.480331262939959,NA,0.519668737060041,0.0496894409937888,0.0993788819875776,0.803312629399586,NA,NA,NA
"100",2018,"160309",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2018,"160313",415,NA,0.0963855421686747,0.448192771084337,NA,0.508433734939759,0.0409638554216867,0.491566265060241,0.0457831325301205,0.190361445783133,0.809638554216867,NA,NA,NA
"102",2018,"160314",619,NA,0.0193861066235864,0.211631663974152,NA,0.466882067851373,0.0710823909531502,0.533117932148627,0.0452342487883683,0.0920840064620355,0.852988691437803,NA,NA,NA
"103",2018,"160344",920,0.0108695652173913,0.0554347826086957,0.420652173913043,0.0347826086956522,0.503260869565217,0.0978260869565217,0.496739130434783,0.0847826086956522,0.106521739130435,0.745652173913044,NA,NA,NA
"104",2018,"160LEA",1964,0.00814663951120163,0.0524439918533605,0.363034623217923,0.0193482688391039,0.491344195519348,0.0779022403258656,0.508655804480652,0.0641547861507128,0.122708757637475,0.792769857433809,NA,NA,NA
"105",2018,"170316",653,NA,0.366003062787136,0.5895865237366,0.0153139356814701,0.445635528330781,0.0934150076569678,0.554364471669219,0.0352220520673813,0.159264931087289,0.497702909647779,NA,NA,NA
"106",2018,"170LEA",653,NA,0.366003062787136,0.5895865237366,0.0153139356814701,0.445635528330781,0.0934150076569678,0.554364471669219,0.0352220520673813,0.159264931087289,0.497702909647779,NA,NA,NA
"107",2018,"180308",714,0.0140056022408964,0.030812324929972,0.30672268907563,0.0168067226890756,0.49859943977591,0.0658263305322129,0.50140056022409,0.0350140056022409,0.0658263305322129,0.854341736694678,NA,NA,NA
"108",2018,"180320",746,0.112600536193029,0.0603217158176944,0.53083109919571,0.0831099195710456,0.449061662198391,0.154155495978552,0.550938337801609,0.0616621983914209,0.096514745308311,0.60857908847185,NA,NA,NA
"109",2018,"180323",12,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"110",2018,"180325",323,0.164086687306502,0.0773993808049536,0.402476780185758,NA,0.628482972136223,0.210526315789474,0.371517027863777,NA,NA,0.523219814241486,NA,NA,NA
"111",2018,"180340",721,0.0915395284327323,0.0360610263522885,0.391123439667129,0.0693481276005548,0.461858529819695,0.0887656033287101,0.538141470180305,0.042995839112344,0.0818307905686547,0.737864077669903,NA,NA,NA
"112",2018,"180348",658,0.0592705167173252,0.0668693009118541,0.401215805471125,0.0440729483282675,0.512158054711246,0.088145896656535,0.487841945288754,0.0486322188449848,0.0699088145896656,0.737082066869301,NA,NA,NA
"113",2018,"180376",975,0.0625641025641026,0.0676923076923077,0.468717948717949,0.126153846153846,0.494358974358974,0.292307692307692,0.505641025641026,0.0441025641025641,0.0574358974358974,0.531282051282051,NA,NA,NA
"114",2018,"180LEA",4149,0.0754398650277175,0.0554350445890576,0.423234514340805,0.0684502289708363,0.493853940708604,0.153771993251386,0.506146059291396,0.0448300795372379,0.0703784044348036,0.669076885996626,NA,NA,NA
"115",2018,"181318",110,NA,0.245454545454545,0.372727272727273,NA,0.6,0.136363636363636,0.4,NA,0.127272727272727,0.509090909090909,NA,NA,NA
"116",2018,"181322",821,0.0462850182704019,0.182704019488429,0.450669914738124,0.138855054811206,0.46041412911084,0.266747868453106,0.53958587088916,0.0694275274056029,0.0962241169305725,0.432399512789281,NA,NA,NA
"117",2018,"181LEA",931,0.0440386680988185,0.190118152524168,0.441460794844253,0.131041890440387,0.476906552094522,0.251342642320086,0.523093447905478,0.0708915145005371,0.0998925886143931,0.441460794844253,NA,NA,NA
"118",2018,"182316",535,0.0299065420560748,0.160747663551402,0.583177570093458,0.117757009345794,0.429906542056075,0.300934579439252,0.570093457943925,0.0672897196261682,0.149532710280374,0.439252336448598,NA,NA,NA
"119",2018,"182700",157,NA,NA,0.191082802547771,NA,0.585987261146497,0.140127388535032,0.414012738853503,NA,NA,0.764331210191083,NA,NA,NA
"120",2018,"182LEA",695,0.0316546762589928,0.129496402877698,0.492086330935252,0.0920863309352518,0.463309352517986,0.263309352517986,0.536690647482014,0.0589928057553957,0.119424460431655,0.515107913669065,NA,NA,NA
"121",2018,"190310",20,NA,NA,0.85,NA,NA,0.55,0.65,NA,0.5,NA,NA,NA,NA
"122",2018,"190316",316,NA,0.0949367088607595,0.484177215189873,0.0379746835443038,0.474683544303797,0.132911392405063,0.525316455696203,NA,0.139240506329114,0.743670886075949,NA,NA,NA
"123",2018,"190336",735,NA,0.125170068027211,0.764625850340136,0.242176870748299,0.480272108843537,0.629931972789116,0.519727891156463,0.0285714285714286,0.145578231292517,0.206802721088435,NA,NA,NA
"124",2018,"190342",1062,0.0216572504708098,0.121468926553672,0.27683615819209,0.0951035781544256,0.518832391713748,0.180790960451977,0.481167608286252,0.0489642184557439,0.126177024482109,0.624293785310734,NA,NA,NA
"125",2018,"190501",41,NA,NA,NA,NA,0.414634146341463,NA,0.585365853658537,NA,NA,0.682926829268293,NA,NA,NA
"126",2018,"190LEA",2174,0.015179392824287,0.118215271389144,0.475620975160994,0.136614535418583,0.495860165593376,0.327506899724011,0.504139834406624,0.0386384544618215,0.137534498620055,0.498160073597056,NA,NA,NA
"127",2018,"19A000",143,NA,0.0979020979020979,0.118881118881119,NA,0.573426573426573,0.0909090909090909,0.426573426573427,NA,0.0769230769230769,0.748251748251748,NA,NA,NA
"128",2018,"19B000",108,NA,NA,NA,NA,0.518518518518518,NA,0.481481481481481,NA,0.194444444444444,0.842592592592593,NA,NA,NA
"129",2018,"200308",167,NA,NA,0.544910179640719,NA,0.407185628742515,0.0658682634730539,0.592814371257485,NA,0.155688622754491,0.868263473053892,NA,NA,NA
"130",2018,"200314",153,NA,NA,0.620915032679739,NA,0.503267973856209,NA,0.496732026143791,NA,0.137254901960784,0.928104575163399,NA,NA,NA
"131",2018,"200322",36,NA,NA,0.5,NA,0.305555555555556,NA,0.694444444444444,NA,0.416666666666667,0.833333333333333,NA,NA,NA
"132",2018,"200328",391,NA,0.0255754475703325,0.539641943734015,NA,0.508951406649616,0.0485933503836317,0.491048593350384,0.030690537084399,0.125319693094629,0.872122762148338,NA,NA,NA
"133",2018,"200350",110,NA,NA,0.363636363636364,NA,0.554545454545455,0.1,0.445454545454545,NA,NA,0.881818181818182,NA,NA,NA
"134",2018,"200LEA",857,NA,0.0163360560093349,0.530921820303384,0.0175029171528588,0.485414235705951,0.0536756126021004,0.514585764294049,0.029171528588098,0.136522753792299,0.88098016336056,0.015169194865811,NA,NA
"135",2018,"210312",465,NA,0.445161290322581,0.561290322580645,0.0258064516129032,0.470967741935484,0.0623655913978495,0.529032258064516,0.0258064516129032,0.137634408602151,0.462365591397849,NA,NA,NA
"136",2018,"210LEA",465,NA,0.445161290322581,0.561290322580645,0.0258064516129032,0.470967741935484,0.0623655913978495,0.529032258064516,0.0258064516129032,0.137634408602151,0.462365591397849,NA,NA,NA
"137",2018,"220310",297,NA,NA,0.404040404040404,NA,0.430976430976431,0.0538720538720539,0.569023569023569,NA,0.138047138047138,0.922558922558923,NA,NA,NA
"138",2018,"220LEA",297,NA,NA,0.404040404040404,NA,0.430976430976431,0.0538720538720539,0.569023569023569,NA,0.138047138047138,0.922558922558923,NA,NA,NA
"139",2018,"230312",755,NA,0.152317880794702,0.540397350993377,0.0211920529801325,0.482119205298013,0.0675496688741722,0.517880794701987,0.0397350993377483,0.147019867549669,0.73112582781457,NA,NA,NA
"140",2018,"230322",158,NA,0.183544303797468,0.563291139240506,NA,0.493670886075949,0.113924050632911,0.506329113924051,NA,NA,0.639240506329114,NA,NA,NA
"141",2018,"230324",866,NA,0.229792147806005,0.497690531177829,0.0161662817551963,0.495381062355658,0.0531177829099307,0.504618937644342,0.0438799076212471,0.138568129330254,0.668591224018476,NA,NA,NA
"142",2018,"230330",112,NA,0.491071428571429,0.75,NA,0.267857142857143,NA,0.732142857142857,0.125,0.383928571428571,0.366071428571429,NA,NA,NA
"143",2018,"230350",928,0.0161637931034483,0.188577586206897,0.492456896551724,NA,0.498922413793103,0.0258620689655172,0.501077586206897,0.0581896551724138,0.114224137931034,0.710129310344828,NA,NA,NA
"144",2018,"230359",30,NA,0.4,0.7,NA,NA,NA,0.7,NA,1,0.6,NA,NA,NA
"145",2018,"230361",670,NA,0.471641791044776,0.602985074626866,0.0223880597014925,0.480597014925373,0.0626865671641791,0.519402985074627,0.0537313432835821,0.185074626865672,0.405970149253731,NA,NA,NA
"146",2018,"230LEA",3519,0.00937766410912191,0.256038647342995,0.538221085535664,0.014208581983518,0.481670929241262,0.052003410059676,0.518329070758738,0.0502983802216539,0.151747655583973,0.631429383347542,NA,NA,NA
"147",2018,"23A000",81,NA,NA,0.172839506172839,NA,0.62962962962963,NA,0.37037037037037,NA,NA,0.851851851851852,NA,NA,NA
"148",2018,"240334",324,NA,0.330246913580247,0.339506172839506,0.0401234567901235,0.493827160493827,0.0925925925925926,0.506172839506173,0.0493827160493827,0.114197530864198,0.320987654320988,0.203703703703704,NA,NA
"149",2018,"240371",588,NA,0.210884353741497,0.386054421768707,NA,0.489795918367347,0.0952380952380952,0.510204081632653,NA,0.122448979591837,0.668367346938776,0.0170068027210884,NA,NA
"150",2018,"240373",230,NA,0.195652173913043,0.278260869565217,NA,0.552173913043478,0.108695652173913,0.447826086956522,0.0565217391304348,0.0782608695652174,0.608695652173913,NA,NA,NA
"151",2018,"240380",294,NA,0.377551020408163,0.448979591836735,NA,0.476190476190476,NA,0.523809523809524,0.0476190476190476,0.0816326530612245,0.534013605442177,NA,NA,NA
"152",2018,"240LEA",1436,NA,0.26949860724234,0.37116991643454,0.0153203342618384,0.497910863509749,0.0835654596100279,0.502089136490251,0.032033426183844,0.105153203342618,0.552924791086351,0.0598885793871866,NA,NA
"153",2018,"241312",27,NA,0.481481481481481,0.666666666666667,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA
"154",2018,"241316",551,NA,0.406533575317604,0.426497277676951,0.0235934664246824,0.493647912885662,0.0725952813067151,0.506352087114338,0.0653357531760436,0.14519056261343,0.431941923774955,NA,NA,NA
"155",2018,"241LEA",578,NA,0.410034602076125,0.437716262975779,0.0224913494809689,0.486159169550173,0.0726643598615917,0.513840830449827,0.0674740484429066,0.145328719723183,0.427335640138408,NA,NA,NA
"156",2018,"24B000",44,NA,NA,0.386363636363636,NA,0.477272727272727,NA,0.522727272727273,NA,NA,0.454545454545455,NA,NA,NA
"157",2018,"250314",128,0.1171875,0.140625,0.375,NA,0.6015625,0.1953125,0.3984375,NA,NA,0.5078125,NA,NA,NA
"158",2018,"250321",129,NA,0.116279069767442,0.224806201550388,NA,0.488372093023256,NA,0.511627906976744,NA,NA,0.744186046511628,NA,NA,NA
"159",2018,"250340",732,0.0259562841530055,0.281420765027322,0.379781420765027,0.0177595628415301,0.505464480874317,0.129781420765027,0.494535519125683,0.0819672131147541,0.127049180327869,0.478142076502732,NA,NA,NA
"160",2018,"250356",1301,0.0753266717909301,0.325903151421983,0.471176018447348,0.0622598001537279,0.496541122213682,0.0714834742505765,0.503458877786318,0.0384319754035357,0.0976172175249808,0.48424289008455,NA,NA,NA
"161",2018,"250372",822,NA,0.315085158150852,0.564476885644769,0.0389294403892944,0.489051094890511,0.12043795620438,0.510948905109489,0.037712895377129,0.150851581508516,0.517031630170316,NA,NA,NA
"162",2018,"250LEA",3112,0.044987146529563,0.296272493573265,0.460154241645244,0.0420951156812339,0.500642673521851,0.103149100257069,0.499357326478149,0.0491645244215938,0.113110539845758,0.503213367609255,NA,NA,NA
"163",2018,"260318",1441,0.0527411519777932,0.297709923664122,0.300485773768217,0.0229007633587786,0.473976405274115,0.154059680777238,0.526023594725885,0.0867453157529493,0.0791117279666898,0.394170714781402,0.0111034004163775,NA,NA
"164",2018,"260322",962,NA,0.56029106029106,0.561330561330561,0.0467775467775468,0.482328482328482,0.148648648648649,0.517671517671518,0.0654885654885655,0.172557172557173,0.189189189189189,0.0197505197505198,NA,NA
"165",2018,"260325",1096,0.0200729927007299,0.258211678832117,0.468978102189781,0.0237226277372263,0.468065693430657,0.0912408759124088,0.531934306569343,0.0656934306569343,0.141423357664234,0.529197080291971,0.0319343065693431,NA,NA
"166",2018,"260347",200,NA,0.58,0.535,0.05,0.665,0.175,0.335,0.08,NA,0.135,NA,NA,NA
"167",2018,"260354",236,NA,0.525423728813559,0.529661016949153,NA,0.61864406779661,0.190677966101695,0.38135593220339,0.076271186440678,NA,0.152542372881356,NA,NA,NA
"168",2018,"260357",1115,NA,0.27085201793722,0.442152466367713,0.0170403587443946,0.505829596412556,0.116591928251121,0.494170403587444,0.0887892376681614,0.130941704035874,0.496860986547085,0.020627802690583,NA,NA
"169",2018,"260359",609,NA,0.701149425287356,0.510673234811166,0.0246305418719212,0.513957307060755,0.083743842364532,0.486042692939245,0.0706075533661741,0.177339901477833,0.121510673234811,NA,NA,NA
"170",2018,"260374",63,NA,0.746031746031746,0.698412698412698,NA,0.587301587301587,NA,0.412698412698413,NA,NA,NA,NA,NA,NA
"171",2018,"260388",210,0.0476190476190476,0.233333333333333,0.352380952380952,NA,0.576190476190476,0.119047619047619,0.423809523809524,0.0761904761904762,0.128571428571429,0.485714285714286,NA,NA,NA
"172",2018,"260408",1077,0.0185701021355617,0.448467966573816,0.55338904363974,0.0204271123491179,0.480965645311049,0.144846796657382,0.519034354688951,0.0752089136490251,0.108635097493036,0.301764159702878,NA,NA,NA
"173",2018,"260411",225,NA,0.737777777777778,0.542222222222222,NA,0.564444444444444,0.106666666666667,0.435555555555556,0.0533333333333333,0.0488888888888889,0.102222222222222,NA,NA,NA
"174",2018,"260424",1097,0.00911577028258888,0.685505925250684,0.666362807657247,0.02461257976299,0.490428441203282,0.142206016408387,0.509571558796718,0.0638103919781221,0.162260711030082,0.0884229717411121,NA,NA,NA
"175",2018,"260427",1314,0.0091324200913242,0.443683409436834,0.582952815829528,0.0342465753424658,0.511415525114155,0.140030441400304,0.488584474885845,0.0821917808219178,0.141552511415525,0.290715372907154,0.0312024353120244,NA,NA
"176",2018,"260446",891,0.0347923681257015,0.414141414141414,0.537598204264871,0.0314253647586981,0.474747474747475,0.115600448933782,0.525252525252525,0.0707070707070707,0.0875420875420875,0.353535353535354,0.0112233445566779,NA,NA
"177",2018,"260449",98,NA,0.663265306122449,0.520408163265306,NA,0.295918367346939,0.122448979591837,0.704081632653061,0.102040816326531,0.357142857142857,NA,NA,NA,NA
"178",2018,"260455",581,NA,0.645438898450947,0.499139414802065,0.0275387263339071,0.500860585197935,0.117039586919105,0.499139414802065,0.0981067125645439,0.146299483648881,0.108433734939759,NA,NA,NA
"179",2018,"260700",263,NA,0.384030418250951,0.460076045627376,NA,0.634980988593156,0.125475285171103,0.365019011406844,0.0722433460076046,NA,0.391634980988593,NA,NA,NA
"180",2018,"260LEA",11478,0.0189057327060463,0.4539118313295,0.505053145147238,0.0263112040425161,0.5,0.130074925945287,0.5,0.0763199163617355,0.12388917929953,0.300052273915316,0.0151594354417146,NA,NA
"181",2018,"26B000",13,NA,0.769230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2018,"270306",723,NA,0.0594744121715076,0.286307053941909,NA,0.500691562932227,0.0428769017980636,0.499308437067773,0.0954356846473029,0.13969571230982,0.793914246196404,NA,NA,NA
"183",2018,"270311",212,NA,NA,0.155660377358491,NA,0.632075471698113,0.0660377358490566,0.367924528301887,NA,NA,0.877358490566038,NA,NA,NA
"184",2018,"270LEA",935,NA,0.0502673796791444,0.25668449197861,NA,0.53048128342246,0.0481283422459893,0.46951871657754,0.0823529411764706,0.113368983957219,0.812834224598931,NA,NA,NA
"185",2018,"280304",122,NA,NA,0.565573770491803,NA,0.467213114754098,0.19672131147541,0.532786885245902,NA,0.221311475409836,0.762295081967213,NA,NA,NA
"186",2018,"280306",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA,NA
"187",2018,"280316",409,NA,0.0831295843520782,0.400977995110024,0.0880195599022005,0.491442542787286,0.222493887530562,0.508557457212714,0.0415647921760391,0.0709046454767726,0.638141809290954,NA,NA,NA
"188",2018,"280330",757,NA,NA,0.223249669749009,0.0396301188903567,0.4332892998679,0.0911492734478203,0.5667107001321,0.0277410832232497,0.083223249669749,0.867899603698811,NA,NA,NA
"189",2018,"280LEA",1301,0.00768639508070715,0.0276710222905457,0.310530361260569,0.0576479631053036,0.453497309761722,0.142198308993082,0.546502690238278,0.0338201383551115,0.0914681014604151,0.7847809377402,NA,NA,NA
"190",2018,"290308",782,NA,0.0485933503836317,0.468030690537084,0.020460358056266,0.450127877237852,0.0843989769820972,0.549872122762148,0.0281329923273657,0.145780051150895,0.828644501278772,NA,NA,NA
"191",2018,"290310",21,NA,NA,0.714285714285714,NA,NA,NA,0.571428571428571,NA,1,0.857142857142857,NA,NA,NA
"192",2018,"290314",54,NA,NA,0.703703703703704,NA,0.462962962962963,NA,0.537037037037037,NA,NA,0.833333333333333,NA,NA,NA
"193",2018,"290315",86,NA,NA,0.290697674418605,NA,0.604651162790698,0.127906976744186,0.395348837209302,NA,NA,0.779069767441861,NA,NA,NA
"194",2018,"290324",705,NA,NA,0.429787234042553,0.0340425531914894,0.465248226950355,0.119148936170213,0.534751773049645,0.0170212765957447,0.161702127659574,0.838297872340426,NA,NA,NA
"195",2018,"290336",757,NA,0.0819022457067371,0.347424042272127,0.0449141347424042,0.472919418758256,0.155878467635403,0.527080581241744,0.0383091149273448,0.0964332892998679,0.709379128137384,NA,NA,NA
"196",2018,"290348",907,0.0110253583241455,0.0374862183020948,0.345093715545755,0.0220507166482911,0.479603087100331,0.0694597574421169,0.520396912899669,0.0297684674751929,0.12348401323043,0.85226019845645,NA,NA,NA
"197",2018,"290349",724,NA,0.0414364640883978,0.306629834254144,NA,0.476519337016575,0.0538674033149171,0.523480662983425,0.0220994475138122,0.12292817679558,0.87707182320442,NA,NA,NA
"198",2018,"290365",288,NA,NA,0.527777777777778,NA,0.451388888888889,NA,0.548611111111111,NA,0.288194444444444,0.940972222222222,NA,NA,NA
"199",2018,"290388",553,NA,0.0289330922242315,0.421338155515371,NA,0.428571428571429,0.0723327305605787,0.571428571428571,0.0216998191681736,0.148282097649186,0.869801084990958,NA,NA,NA
"200",2018,"290389",126,NA,NA,0.436507936507937,NA,0.5,NA,0.5,NA,NA,0.817460317460317,NA,NA,NA
"201",2018,"290LEA",5003,0.00819508295022986,0.0407755346791925,0.396761942834299,0.0219868079152508,0.466520087947232,0.0877473515890466,0.533479912052768,0.0265840495702578,0.140515690585649,0.833300019988007,0.00339796122326604,NA,NA
"202",2018,"291336",641,0.0483619344773791,0.315132605304212,0.507020280811232,0.0889235569422777,0.492979719188768,0.34789391575663,0.507020280811232,0.0655226209048362,0.107644305772231,0.216848673946958,NA,NA,NA
"203",2018,"291LEA",650,0.0476923076923077,0.315384615384615,0.513846153846154,0.0923076923076923,0.490769230769231,0.347692307692308,0.509230769230769,0.0646153846153846,0.12,0.218461538461538,NA,NA,NA
"204",2018,"292324",638,NA,0.387147335423198,0.463949843260188,0.0924764890282132,0.501567398119122,0.34012539184953,0.498432601880878,0.0454545454545455,0.117554858934169,0.216300940438871,NA,NA,NA
"205",2018,"292LEA",638,NA,0.387147335423198,0.463949843260188,0.0924764890282132,0.501567398119122,0.34012539184953,0.498432601880878,0.0454545454545455,0.117554858934169,0.216300940438871,NA,NA,NA
"206",2018,"298202",16,NA,0.75,0.625,NA,NA,NA,0.6875,NA,1,NA,NA,NA,NA
"207",2018,"298203",18,NA,NA,NA,NA,NA,NA,0.777777777777778,NA,1,0.611111111111111,NA,NA,NA
"208",2018,"298204",17,NA,NA,NA,NA,NA,NA,0.588235294117647,NA,1,NA,NA,NA,NA
