year,agency_code,subgroup,count,den,pct,masking
2018,270309,ELS,2,15,0.1333,
2018,270309,FEM,,107,0.05,2
2018,270309,HI7,3,23,0.1304,
2018,270309,MALE,,145,0.05,2
2018,270309,SWD,,43,0.05,2
2018,270309,WH7,,193,0.05,2
2018,270310,ALL,,533,0.05,2
2018,270310,BL7,3,31,0.0967,
2018,270310,FEM,,268,0.05,2
2018,270310,MALE,,261,0.05,2
2018,270310,MU7,,45,0.05,2
2018,270310,SWD,,71,0.05,2
2018,270310,WH7,,428,0.05,2
2018,270311,ALL,,297,0.05,2
2018,270311,FEM,,186,0.05,2
2018,270311,MALE,,118,0.05,2
2018,270311,SWD,1,11,0.0909,
2018,270311,WH7,,252,0.05,2
2018,270312,ALL,11,75,0.1466,
2018,270312,FEM,5,43,0.1162,
2018,270312,MALE,6,34,0.1764,
2018,270312,SWD,4,10,0.4,
2018,270312,WH7,9,65,0.1384,
2018,270316,ALL,,522,0.05,2
2018,270316,FEM,,248,0.05,2
2018,270316,HI7,,28,0.05,2
2018,270316,MALE,,268,0.05,2
2018,270316,SWD,,48,0.05,2
2018,270316,WH7,,426,0.05,2
2018,270318,ALL,85,563,0.1509,
2018,270318,BL7,2,19,0.1052,
2018,270318,FEM,47,292,0.1609,
2018,270318,HI7,2,29,0.0689,
2018,270318,MALE,38,272,0.1397,
2018,270318,MU7,6,38,0.1578,
2018,270318,SWD,13,58,0.2241,
2018,270318,WH7,75,475,0.1578,
2018,270320,ALL,34,253,0.1343,
2018,270320,ELS,3,11,0.2727,
2018,270320,FEM,18,133,0.1353,
2018,270320,HI7,5,22,0.2272,
2018,270320,MALE,16,140,0.1142,
2018,270320,MU7,4,18,0.2222,
2018,270320,SWD,9,40,0.225,
2018,270320,WH7,25,222,0.1126,
2018,270LEA,ALL,488,3983,0.1225,
2018,270LEA,AS7,2,17,0.1176,
2018,270LEA,BL7,21,191,0.1099,
2018,270LEA,ELS,10,49,0.204,
2018,270LEA,FEM,236,2013,0.1172,
2018,270LEA,HI7,39,243,0.1604,
2018,270LEA,MALE,252,2050,0.1229,
2018,270LEA,MU7,42,344,0.122,
2018,270LEA,SWD,83,525,0.158,
2018,270LEA,WH7,382,3261,0.1171,
2018,27A000,ALL,3,33,0.0909,
2018,27A000,FEM,1,13,0.0769,
2018,27A000,MALE,2,21,0.0952,
2018,27A000,WH7,2,27,0.074,
2018,280302,ALL,52,286,0.1818,
2018,280302,ELS,2,24,0.0833,
2018,280302,FEM,27,152,0.1776,
2018,280302,HI7,6,61,0.0983,
2018,280302,MALE,25,153,0.1633,
2018,280302,MU7,1,12,0.0833,
2018,280302,SWD,11,54,0.2037,
2018,280302,WH7,43,230,0.1869,
2018,280304,ALL,136,337,0.4035,
2018,280304,ELS,1,12,0.0833,
2018,280304,FEM,59,166,0.3554,
2018,280304,HI7,12,56,0.2142,
2018,280304,MALE,77,184,0.4184,
2018,280304,MU7,5,10,0.5,
2018,280304,SWD,32,66,0.4848,
2018,280304,WH7,117,277,0.4223,
2018,280306,ALL,,15,0.95,1
2018,280306,FEM,,13,0.95,1
2018,280306,MALE,,16,0.95,1
2018,280306,WH7,,23,0.95,1
2018,280308,ALL,47,450,0.1044,
2018,280308,FEM,22,202,0.1089,
2018,280308,HI7,2,22,0.0909,
2018,280308,MALE,25,247,0.1012,
2018,280308,MU7,4,16,0.25,
2018,280308,SWD,12,72,0.1666,
2018,280308,WH7,39,404,0.0965,
2018,280310,ALL,71,561,0.1265,
2018,280310,ELS,7,64,0.1093,
2018,280310,FEM,33,289,0.1141,
2018,280310,HI7,16,133,0.1203,
2018,280310,MALE,38,311,0.1221,
2018,280310,MU7,5,39,0.1282,
2018,280310,SWD,6,57,0.1052,
2018,280310,WH7,48,418,0.1148,
2018,280312,ALL,106,663,0.1598,
2018,280312,BL7,5,38,0.1315,
2018,280312,ELS,18,115,0.1565,
2018,280312,FEM,58,374,0.155,
2018,280312,HI7,27,212,0.1273,
2018,280312,MALE,48,339,0.1415,
2018,280312,MU7,13,63,0.2063,
2018,280312,SWD,15,72,0.2083,
2018,280312,WH7,61,399,0.1528,
2018,280316,ALL,129,508,0.2539,
2018,280316,BL7,8,38,0.2105,
2018,280316,ELS,8,31,0.258,
2018,280316,FEM,57,252,0.2261,
2018,280316,HI7,33,101,0.3267,
2018,280316,MALE,72,278,0.2589,
2018,280316,MU7,9,19,0.4736,
2018,280316,SWD,11,35,0.3142,
2018,280316,WH7,78,363,0.2148,
2018,280320,ALL,90,456,0.1973,
2018,280320,BL7,7,27,0.2592,
2018,280320,ELS,2,15,0.1333,
2018,280320,FEM,52,238,0.2184,
2018,280320,HI7,13,92,0.1413,
2018,280320,MALE,38,222,0.1711,
2018,280320,MU7,2,12,0.1666,
2018,280320,SWD,12,51,0.2352,
2018,280320,WH7,68,326,0.2085,
2018,280324,ALL,49,342,0.1432,
2018,280324,ELS,3,37,0.081,
2018,280324,FEM,23,179,0.1284,
2018,280324,HI7,7,58,0.1206,
2018,280324,MALE,26,198,0.1313,
2018,280324,MU7,1,12,0.0833,
2018,280324,SWD,11,63,0.1746,
2018,280324,WH7,41,304,0.1348,
2018,280328,ALL,108,658,0.1641,
2018,280328,ELS,4,19,0.2105,
2018,280328,FEM,56,295,0.1898,
2018,280328,HI7,16,61,0.2622,
2018,280328,MALE,52,365,0.1424,
2018,280328,MU7,5,31,0.1612,
2018,280328,SWD,15,80,0.1875,
2018,280328,WH7,87,559,0.1556,
2018,280330,ALL,196,794,0.2468,
2018,280330,ELS,7,33,0.2121,
2018,280330,FEM,110,398,0.2763,
2018,280330,HI7,20,75,0.2666,
2018,280330,MALE,86,413,0.2082,
2018,280330,MU7,9,27,0.3333,
2018,280330,SWD,30,76,0.3947,
2018,280330,WH7,165,694,0.2377,
2018,280LEA,ALL,1014,5070,0.2,
2018,280LEA,AS7,3,42,0.0714,
2018,280LEA,BL7,23,113,0.2035,
2018,280LEA,ELS,54,357,0.1512,
2018,280LEA,FEM,511,2558,0.1997,
2018,280LEA,HI7,155,874,0.1773,
2018,280LEA,MALE,503,2726,0.1845,
2018,280LEA,MU7,57,244,0.2336,
2018,280LEA,SWD,155,626,0.2476,
2018,280LEA,WH7,770,3997,0.1926,
2018,290302,ALL,23,305,0.0754,
2018,290302,FEM,,135,0.05,2
2018,290302,HI7,,30,0.05,2
2018,290302,MALE,18,172,0.1046,
2018,290302,SWD,,46,0.05,2
2018,290302,WH7,19,269,0.0706,
2018,290306,ALL,,485,0.05,2
2018,290306,FEM,,221,0.05,2
2018,290306,HI7,1,16,0.0625,
2018,290306,MALE,,276,0.05,2
2018,290306,SWD,,67,0.05,2
2018,290306,WH7,,461,0.05,2
2018,290307,ALL,20,371,0.0539,
2018,290307,FEM,,192,0.05,2
2018,290307,MALE,13,182,0.0714,
2018,290307,MU7,2,19,0.1052,
2018,290307,SWD,6,75,0.08,
2018,290307,WH7,17,325,0.0523,
2018,290308,ALL,124,916,0.1353,
2018,290308,BL7,10,38,0.2631,
2018,290308,ELS,5,16,0.3125,
2018,290308,FEM,55,423,0.13,
2018,290308,HI7,12,72,0.1666,
2018,290308,MALE,69,526,0.1311,
2018,290308,MU7,3,23,0.1304,
2018,290308,SWD,25,130,0.1923,
2018,290308,WH7,96,802,0.1197,
2018,290309,ALL,84,778,0.1079,
2018,290309,BL7,7,30,0.2333,
2018,290309,ELS,2,21,0.0952,
2018,290309,FEM,42,364,0.1153,
2018,290309,HI7,6,62,0.0967,
2018,290309,MALE,42,408,0.1029,
2018,290309,MU7,6,40,0.15,
2018,290309,SWD,20,123,0.1626,
2018,290309,WH7,64,635,0.1007,
2018,290310,ALL,39,96,0.4062,
2018,290310,BL7,6,14,0.4285,
2018,290310,FEM,19,41,0.4634,
2018,290310,MALE,20,53,0.3773,
2018,290310,SWD,38,101,0.3762,
2018,290310,WH7,25,69,0.3623,
2018,290312,ALL,24,441,0.0544,
2018,290312,ELS,,39,0.05,2
2018,290312,FEM,15,220,0.0681,
2018,290312,HI7,,69,0.05,2
2018,290312,MALE,,248,0.05,2
2018,290312,SWD,6,84,0.0714,
2018,290312,WH7,,384,0.05,2
2018,290314,ALL,,88,0.95,1
2018,290314,FEM,,49,0.95,1
2018,290314,MALE,,43,0.95,1
2018,290314,SWD,13,17,0.7647,
2018,290314,WH7,,74,0.95,1
2018,290316,ALL,,481,0.05,2
2018,290316,FEM,,234,0.05,2
2018,290316,HI7,,41,0.05,2
2018,290316,MALE,,264,0.05,2
2018,290316,SWD,,98,0.05,2
2018,290316,WH7,,431,0.05,2
2018,290320,ALL,35,347,0.1008,
2018,290320,FEM,18,168,0.1071,
2018,290320,HI7,1,11,0.0909,
2018,290320,MALE,17,178,0.0955,
2018,290320,SWD,10,77,0.1298,
2018,290320,WH7,31,325,0.0953,
2018,290322,ALL,71,682,0.1041,
2018,290322,FEM,32,332,0.0963,
2018,290322,HI7,5,71,0.0704,
2018,290322,MALE,39,358,0.1089,
2018,290322,SWD,11,86,0.1279,
2018,290322,WH7,66,588,0.1122,
2018,290324,ALL,70,850,0.0823,
2018,290324,ELS,3,17,0.1764,
2018,290324,FEM,34,421,0.0807,
2018,290324,HI7,4,78,0.0512,
2018,290324,MALE,36,455,0.0791,
2018,290324,MU7,1,16,0.0625,
2018,290324,SWD,7,116,0.0603,
2018,290324,WH7,65,752,0.0864,
2018,290328,ALL,43,541,0.0794,
2018,290328,BL7,1,16,0.0625,
2018,290328,ELS,,23,0.05,2
2018,290328,FEM,19,249,0.0763,
2018,290328,HI7,,75,0.05,2
2018,290328,MALE,24,289,0.083,
2018,290328,MU7,4,12,0.3333,
2018,290328,SWD,8,98,0.0816,
2018,290328,WH7,35,427,0.0819,
2018,290330,ALL,,461,0.05,2
2018,290330,ELS,1,13,0.0769,
2018,290330,FEM,,232,0.05,2
2018,290330,HI7,2,35,0.0571,
2018,290330,MALE,,235,0.05,2
2018,290330,MU7,2,14,0.1428,
2018,290330,SWD,,55,0.05,2
2018,290330,WH7,,393,0.05,2
2018,290332,ALL,27,525,0.0514,
2018,290332,BL7,4,24,0.1666,
2018,290332,FEM,,243,0.05,2
2018,290332,HI7,,130,0.05,2
2018,290332,MALE,15,270,0.0555,
2018,290332,MU7,2,20,0.1,
2018,290332,SWD,7,73,0.0958,
2018,290332,WH7,17,332,0.0512,
2018,290333,ALL,25,458,0.0545,
2018,290333,AS7,1,14,0.0714,
2018,290333,BL7,2,27,0.074,
2018,290333,ELS,2,34,0.0588,
2018,290333,FEM,12,226,0.053,
2018,290333,HI7,7,68,0.1029,
2018,290333,MALE,13,247,0.0526,
2018,290333,MU7,4,17,0.2352,
2018,290333,SWD,5,72,0.0694,
2018,290333,WH7,,347,0.05,2
2018,290334,ALL,59,694,0.085,
2018,290334,AS7,1,16,0.0625,
2018,290334,BL7,6,71,0.0845,
2018,290334,ELS,3,18,0.1666,
2018,290334,FEM,25,331,0.0755,
2018,290334,HI7,11,120,0.0916,
2018,290334,MALE,34,363,0.0936,
2018,290334,MU7,5,18,0.2777,
2018,290334,SWD,13,81,0.1604,
2018,290334,WH7,35,464,0.0754,
2018,290336,ALL,88,1089,0.0808,
2018,290336,BL7,,81,0.05,2
2018,290336,ELS,4,29,0.1379,
2018,290336,FEM,42,548,0.0766,
2018,290336,HI7,15,144,0.1041,
2018,290336,MALE,46,567,0.0811,
2018,290336,MU7,2,34,0.0588,
2018,290336,SWD,18,102,0.1764,
2018,290336,WH7,67,832,0.0805,
2018,290344,ALL,,514,0.05,2
2018,290344,BL7,,28,0.05,2
2018,290344,ELS,1,19,0.0526,
2018,290344,FEM,,236,0.05,2
2018,290344,HI7,3,49,0.0612,
2018,290344,MALE,,280,0.05,2
2018,290344,SWD,6,102,0.0588,
2018,290344,WH7,,424,0.05,2
2018,290348,ALL,108,1236,0.0873,
2018,290348,AS7,2,17,0.1176,
2018,290348,BL7,6,54,0.1111,
2018,290348,ELS,2,16,0.125,
2018,290348,FEM,57,649,0.0878,
2018,290348,HI7,9,91,0.0989,
2018,290348,MALE,51,632,0.0806,
2018,290348,MU7,6,34,0.1764,
2018,290348,SWD,11,135,0.0814,
2018,290348,WH7,85,1082,0.0785,
2018,290349,ALL,31,487,0.0636,
2018,290349,BL7,,25,0.05,2
2018,290349,FEM,,229,0.05,2
2018,290349,HI7,2,30,0.0666,
2018,290349,MALE,20,261,0.0766,
2018,290349,MU7,4,11,0.3636,
2018,290349,SWD,7,64,0.1093,
2018,290349,WH7,24,421,0.057,
2018,290350,ALL,43,738,0.0582,
2018,290350,AS7,1,12,0.0833,
2018,290350,BL7,1,14,0.0714,
2018,290350,ELS,1,10,0.1,
2018,290350,FEM,20,347,0.0576,
2018,290350,HI7,,68,0.05,2
2018,290350,MALE,23,392,0.0586,
2018,290350,MU7,,23,0.05,2
2018,290350,SWD,7,90,0.0777,
2018,290350,WH7,38,619,0.0613,
2018,290351,ALL,,692,0.05,2
2018,290351,FEM,,343,0.05,2
2018,290351,HI7,4,43,0.093,
2018,290351,MALE,,345,0.05,2
2018,290351,MU7,1,13,0.0769,
2018,290351,SWD,6,88,0.0681,
2018,290351,WH7,,594,0.05,2
2018,290352,ALL,22,421,0.0522,
2018,290352,ELS,1,13,0.0769,
2018,290352,FEM,,211,0.05,2
2018,290352,HI7,,48,0.05,2
2018,290352,MALE,13,225,0.0577,
2018,290352,MU7,1,16,0.0625,
2018,290352,SWD,5,71,0.0704,
2018,290352,WH7,20,360,0.0555,
2018,290356,ALL,20,329,0.0607,
2018,290356,FEM,8,147,0.0544,
2018,290356,HI7,1,15,0.0666,
2018,290356,MALE,12,185,0.0648,
2018,290356,SWD,,80,0.05,2
2018,290356,WH7,19,303,0.0627,
2018,290364,ALL,17,228,0.0745,
2018,290364,FEM,,119,0.05,2
2018,290364,MALE,12,121,0.0991,
2018,290364,SWD,5,52,0.0961,
2018,290364,WH7,15,224,0.0669,
2018,290365,ALL,50,371,0.1347,
2018,290365,FEM,21,179,0.1173,
2018,290365,HI7,2,11,0.1818,
2018,290365,MALE,29,210,0.138,
2018,290365,SWD,18,86,0.2093,
2018,290365,WH7,45,368,0.1222,
2018,290366,ALL,56,601,0.0931,
2018,290366,BL7,3,23,0.1304,
2018,290366,ELS,,42,0.05,2
2018,290366,FEM,28,316,0.0886,
2018,290366,HI7,6,101,0.0594,
2018,290366,MALE,28,307,0.0912,
2018,290366,MU7,2,35,0.0571,
2018,290366,SWD,8,102,0.0784,
2018,290366,WH7,43,458,0.0938,
2018,290367,ALL,19,292,0.065,
2018,290367,FEM,,126,0.05,2
2018,290367,MALE,15,167,0.0898,
2018,290367,SWD,6,62,0.0967,
2018,290367,WH7,17,283,0.06,
2018,290375,ALL,26,362,0.0718,
2018,290375,ELS,1,16,0.0625,
2018,290375,FEM,17,173,0.0982,
2018,290375,HI7,3,33,0.0909,
2018,290375,MALE,,201,0.05,2
2018,290375,MU7,2,10,0.2,
2018,290375,SWD,5,72,0.0694,
2018,290375,WH7,20,310,0.0645,
2018,290376,ALL,64,608,0.1052,
2018,290376,BL7,7,17,0.4117,
2018,290376,FEM,27,282,0.0957,
2018,290376,MALE,37,328,0.1128,
2018,290376,MU7,3,15,0.2,
2018,290376,SWD,21,92,0.2282,
2018,290376,WH7,54,524,0.103,
2018,290380,ALL,,832,0.05,2
2018,290380,BL7,,53,0.05,2
2018,290380,FEM,,402,0.05,2
2018,290380,HI7,4,64,0.0625,
2018,290380,MALE,,436,0.05,2
2018,290380,SWD,6,95,0.0631,
2018,290380,WH7,,666,0.05,2
2018,290384,ALL,35,568,0.0616,
2018,290384,AS7,,20,0.05,2
2018,290384,ELS,2,33,0.0606,
2018,290384,FEM,18,271,0.0664,
2018,290384,HI7,,74,0.05,2
2018,290384,MALE,17,303,0.0561,
2018,290384,MU7,2,22,0.0909,
2018,290384,SWD,5,66,0.0757,
2018,290384,WH7,29,438,0.0662,
2018,290388,ALL,54,741,0.0728,
2018,290388,BL7,3,22,0.1363,
2018,290388,ELS,2,10,0.2,
2018,290388,FEM,24,354,0.0677,
2018,290388,HI7,5,54,0.0925,
2018,290388,MALE,30,405,0.074,
2018,290388,MU7,1,16,0.0625,
2018,290388,SWD,9,91,0.0989,
2018,290388,WH7,45,661,0.068,
2018,290389,ALL,,165,0.05,2
2018,290389,FEM,4,72,0.0555,
2018,290389,MALE,,96,0.05,2
2018,290389,WH7,8,141,0.0567,
2018,290LEA,ALL,1514,18907,0.08,
2018,290LEA,AM7,6,54,0.1111,
2018,290LEA,AS7,12,224,0.0535,
2018,290LEA,BL7,71,700,0.1014,
2018,290LEA,ELS,40,519,0.077,
2018,290LEA,FEM,694,9158,0.0757,
2018,290LEA,HI7,134,1821,0.0735,
2018,290LEA,MALE,820,10074,0.0813,
2018,290LEA,MU7,66,547,0.1206,
2018,290LEA,SWD,328,2857,0.1148,
2018,290LEA,WH7,1224,15880,0.077,
2018,291308,ALL,24,441,0.0544,
2018,291308,BL7,11,121,0.0909,
2018,291308,FEM,13,192,0.0677,
2018,291308,HI7,,144,0.05,2
2018,291308,MALE,,237,0.05,2
2018,291308,MU7,,47,0.05,2
2018,291308,SWD,,86,0.05,2
2018,291308,WH7,7,108,0.0648,
2018,291332,ALL,149,689,0.2162,
2018,291332,AS7,2,36,0.0555,
2018,291332,BL7,37,204,0.1813,
2018,291332,ELS,10,40,0.25,
2018,291332,FEM,72,345,0.2086,
2018,291332,HI7,50,256,0.1953,
2018,291332,MALE,77,342,0.2251,
2018,291332,MU7,14,35,0.4,
2018,291332,SWD,22,90,0.2444,
2018,291332,WH7,44,147,0.2993,
2018,291336,ALL,159,822,0.1934,
2018,291336,AS7,4,44,0.0909,
2018,291336,BL7,45,264,0.1704,
2018,291336,ELS,10,50,0.2,
2018,291336,FEM,84,427,0.1967,
2018,291336,HI7,50,303,0.165,
2018,291336,MALE,75,410,0.1829,
2018,291336,MU7,15,54,0.2777,
2018,291336,SWD,19,85,0.2235,
2018,291336,WH7,44,164,0.2682,
2018,291340,ALL,71,395,0.1797,
2018,291340,AS7,3,30,0.1,
2018,291340,BL7,16,104,0.1538,
2018,291340,ELS,12,83,0.1445,
2018,291340,FEM,33,188,0.1755,
2018,291340,HI7,20,128,0.1562,
2018,291340,MALE,38,211,0.18,
2018,291340,MU7,8,39,0.2051,
2018,291340,SWD,12,51,0.2352,
2018,291340,WH7,24,97,0.2474,
2018,291348,ALL,66,234,0.282,
2018,291348,BL7,25,97,0.2577,
2018,291348,ELS,6,48,0.125,
2018,291348,FEM,31,171,0.1812,
2018,291348,HI7,11,125,0.088,
2018,291348,MALE,35,165,0.2121,
2018,291348,MU7,3,25,0.12,
2018,291348,SWD,10,69,0.1449,
2018,291348,WH7,27,79,0.3417,
2018,291350,ALL,10,40,0.25,
2018,291350,MALE,10,26,0.3846,
2018,291350,SWD,9,40,0.225,
2018,291350,WH7,5,28,0.1785,
2018,291352,ALL,24,443,0.0541,
2018,291352,BL7,,117,0.05,2
2018,291352,ELS,,84,0.05,2
2018,291352,FEM,14,218,0.0642,
2018,291352,HI7,,134,0.05,2
2018,291352,MALE,,216,0.05,2
2018,291352,MU7,6,52,0.1153,
2018,291352,SWD,5,73,0.0684,
2018,291352,WH7,11,117,0.094,
2018,291LEA,ALL,503,3064,0.1641,
2018,291LEA,AM7,2,13,0.1538,
2018,291LEA,AS7,9,141,0.0638,
2018,291LEA,BL7,139,912,0.1524,
2018,291LEA,ELS,39,401,0.0972,
2018,291LEA,FEM,247,1554,0.1589,
2018,291LEA,HI7,142,1095,0.1296,
2018,291LEA,MALE,256,1607,0.1593,
2018,291LEA,MU7,48,252,0.1904,
2018,291LEA,SWD,79,494,0.1599,
2018,291LEA,WH7,162,740,0.2189,
2018,292316,ALL,47,385,0.122,
2018,292316,BL7,15,127,0.1181,
2018,292316,ELS,,60,0.05,2
2018,292316,FEM,21,205,0.1024,
2018,292316,HI7,11,132,0.0833,
2018,292316,MALE,26,182,0.1428,
2018,292316,MU7,9,41,0.2195,
2018,292316,SWD,7,53,0.132,
2018,292316,WH7,11,83,0.1325,
2018,292318,ALL,108,740,0.1459,
2018,292318,BL7,46,271,0.1697,
2018,292318,ELS,13,208,0.0625,
2018,292318,FEM,45,416,0.1081,
2018,292318,HI7,21,285,0.0736,
2018,292318,MALE,63,397,0.1586,
2018,292318,MU7,12,65,0.1846,
2018,292318,SWD,15,106,0.1415,
2018,292318,WH7,28,182,0.1538,
2018,292320,ALL,100,499,0.2004,
2018,292320,BL7,22,179,0.1229,
2018,292320,ELS,5,43,0.1162,
2018,292320,FEM,38,232,0.1637,
2018,292320,HI7,32,182,0.1758,
2018,292320,MALE,62,263,0.2357,
2018,292320,MU7,7,32,0.2187,
2018,292320,SWD,25,83,0.3012,
2018,292320,WH7,37,95,0.3894,
2018,292324,ALL,144,662,0.2175,
2018,292324,BL7,63,282,0.2234,
2018,292324,ELS,12,54,0.2222,
2018,292324,FEM,71,343,0.2069,
2018,292324,HI7,33,209,0.1578,
2018,292324,MALE,73,329,0.2218,
2018,292324,MU7,17,36,0.4722,
2018,292324,SWD,19,77,0.2467,
2018,292324,WH7,29,140,0.2071,
2018,292LEA,ALL,399,2286,0.1745,
2018,292LEA,AS7,4,18,0.2222,
2018,292LEA,BL7,146,859,0.1699,
2018,292LEA,ELS,33,365,0.0904,
2018,292LEA,FEM,175,1196,0.1463,
2018,292LEA,HI7,97,808,0.12,
2018,292LEA,MALE,224,1171,0.1912,
2018,292LEA,MU7,45,174,0.2586,
2018,292LEA,SWD,66,319,0.2068,
2018,292LEA,WH7,105,500,0.21,
2018,300306,ALL,,17,0.95,1
2018,300306,MALE,,10,0.95,1
2018,300306,SWD,3,11,0.2727,
2018,300306,WH7,,10,0.95,1
2018,300308,ALL,73,440,0.1659,
2018,300308,BL7,12,54,0.2222,
2018,300308,ELS,4,44,0.0909,
2018,300308,FEM,32,206,0.1553,
2018,300308,HI7,9,95,0.0947,
2018,300308,MALE,41,231,0.1774,
2018,300308,MU7,4,29,0.1379,
2018,300308,SWD,19,75,0.2533,
2018,300308,WH7,48,258,0.186,
2018,300310,ALL,32,347,0.0922,
2018,300310,BL7,2,17,0.1176,
2018,300310,ELS,2,20,0.1,
2018,300310,FEM,13,158,0.0822,
2018,300310,HI7,5,57,0.0877,
2018,300310,MALE,19,188,0.101,
2018,300310,MU7,1,17,0.0588,
2018,300310,SWD,8,69,0.1159,
2018,300310,WH7,24,253,0.0948,
2018,300312,ALL,247,1692,0.1459,
2018,300312,AS7,2,12,0.1666,
2018,300312,BL7,23,108,0.2129,
2018,300312,ELS,4,43,0.093,
2018,300312,FEM,121,826,0.1464,
2018,300312,HI7,31,208,0.149,
2018,300312,MALE,126,905,0.1392,
2018,300312,MU7,15,78,0.1923,
2018,300312,SWD,56,253,0.2213,
2018,300312,WH7,175,1321,0.1324,
2018,300314,ALL,10,168,0.0595,
2018,300314,FEM,6,116,0.0517,
2018,300314,HI7,,43,0.05,2
2018,300314,MALE,4,55,0.0727,
2018,300314,WH7,7,112,0.0625,
2018,300320,ALL,60,564,0.1063,
2018,300320,BL7,8,79,0.1012,
2018,300320,ELS,4,56,0.0714,
2018,300320,FEM,31,277,0.1119,
2018,300320,HI7,14,116,0.1206,
2018,300320,MALE,29,288,0.1006,
2018,300320,MU7,6,37,0.1621,
2018,300320,SWD,13,87,0.1494,
2018,300320,WH7,31,326,0.095,
2018,300325,ALL,46,439,0.1047,
2018,300325,BL7,2,12,0.1666,
2018,300325,FEM,20,199,0.1005,
2018,300325,HI7,5,46,0.1086,
2018,300325,MALE,26,236,0.1101,
2018,300325,MU7,1,18,0.0555,
2018,300325,SWD,13,60,0.2166,
2018,300325,WH7,38,355,0.107,
2018,300326,ALL,31,520,0.0596,
2018,300326,FEM,14,269,0.052,
2018,300326,HI7,4,45,0.0888,
2018,300326,MALE,17,245,0.0693,
2018,300326,MU7,,27,0.05,2
2018,300326,SWD,6,60,0.1,
2018,300326,WH7,26,414,0.0628,
2018,300328,ALL,,520,0.05,2
2018,300328,BL7,1,10,0.1,
2018,300328,FEM,,229,0.05,2
2018,300328,HI7,2,23,0.0869,
2018,300328,MALE,16,293,0.0546,
2018,300328,MU7,6,31,0.1935,
2018,300328,SWD,11,71,0.1549,
2018,300328,WH7,,454,0.05,2
2018,300330,ALL,71,549,0.1293,
2018,300330,BL7,,60,0.05,2
2018,300330,FEM,42,292,0.1438,
2018,300330,HI7,8,122,0.0655,
2018,300330,MALE,29,261,0.1111,
2018,300330,MU7,6,28,0.2142,
2018,300330,SWD,17,93,0.1827,
2018,300330,WH7,54,339,0.1592,
2018,300336,ALL,37,369,0.1002,
2018,300336,BL7,2,18,0.1111,
2018,300336,ELS,,22,0.05,2
2018,300336,FEM,20,187,0.1069,
2018,300336,HI7,,47,0.05,2
2018,300336,MALE,17,186,0.0913,
2018,300336,MU7,2,28,0.0714,
2018,300336,SWD,12,83,0.1445,
2018,300336,WH7,32,276,0.1159,
2018,300337,ALL,42,479,0.0876,
2018,300337,FEM,25,226,0.1106,
2018,300337,HI7,3,48,0.0625,
2018,300337,MALE,17,256,0.0664,
2018,300337,MU7,,21,0.05,2
2018,300337,SWD,14,82,0.1707,
2018,300337,WH7,38,392,0.0969,
2018,300LEA,ALL,691,6104,0.1132,
2018,300LEA,AM7,2,10,0.2,
2018,300LEA,AS7,3,47,0.0638,
2018,300LEA,BL7,59,405,0.1456,
2018,300LEA,ELS,15,247,0.0607,
2018,300LEA,FEM,338,2990,0.113,
2018,300LEA,HI7,84,850,0.0988,
2018,300LEA,MALE,353,3154,0.1119,
2018,300LEA,MU7,44,321,0.137,
2018,300LEA,SWD,172,948,0.1814,
2018,300LEA,WH7,499,4510,0.1106,
2018,310304,ALL,108,905,0.1193,
2018,310304,BL7,10,52,0.1923,
2018,310304,ELS,36,366,0.0983,
2018,310304,FEM,57,453,0.1258,
2018,310304,HI7,54,629,0.0858,
2018,310304,MALE,51,485,0.1051,
2018,310304,MU7,4,15,0.2666,
2018,310304,SWD,17,73,0.2328,
2018,310304,WH7,40,236,0.1694,
2018,310308,ALL,208,877,0.2371,
2018,310308,BL7,31,126,0.246,
2018,310308,ELS,15,89,0.1685,
2018,310308,FEM,100,433,0.2309,
2018,310308,HI7,36,206,0.1747,
2018,310308,MALE,108,474,0.2278,
2018,310308,MU7,5,27,0.1851,
2018,310308,SWD,33,116,0.2844,
2018,310308,WH7,134,543,0.2467,
2018,310330,ALL,59,503,0.1172,
2018,310330,BL7,,82,0.05,2
2018,310330,ELS,1,16,0.0625,
2018,310330,FEM,20,280,0.0714,
2018,310330,HI7,8,61,0.1311,
2018,310330,MALE,39,226,0.1725,
2018,310330,MU7,5,15,0.3333,
2018,310330,SWD,13,70,0.1857,
2018,310330,WH7,42,343,0.1224,
2018,310336,ALL,117,804,0.1455,
2018,310336,AM7,1,14,0.0714,
2018,310336,BL7,59,405,0.1456,
2018,310336,ELS,11,168,0.0654,
2018,310336,FEM,53,419,0.1264,
2018,310336,HI7,24,321,0.0747,
2018,310336,MALE,64,449,0.1425,
2018,310336,MU7,5,16,0.3125,
2018,310336,SWD,17,99,0.1717,
2018,310336,WH7,28,100,0.28,
2018,310338,ALL,,200,0.05,2
2018,310338,BL7,,50,0.05,2
2018,310338,FEM,,132,0.05,2
2018,310338,HI7,,78,0.05,2
2018,310338,MALE,,71,0.05,2
2018,310344,ALL,156,984,0.1585,
2018,310344,BL7,8,108,0.074,
2018,310344,ELS,35,148,0.2364,
2018,310344,FEM,67,455,0.1472,
2018,310344,HI7,74,352,0.2102,
2018,310344,MALE,89,555,0.1603,
2018,310344,MU7,6,26,0.2307,
2018,310344,SWD,26,106,0.2452,
2018,310344,WH7,65,516,0.1259,
2018,310352,ALL,115,653,0.1761,
