"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"3863",2019,"540308","SCH","P","Contentnea-Savannah School","Lenoir","Kinston",28501,"I","540LEA","PK:08","Regular School","Traditional","Y",NA,NA,351,324,92.31,NA,"N","N","Y","Y",0.25,0.75,0.25,0,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3864",2019,"540312","SCH","P","E B Frink Middle","Lenoir","La Grange",28551,"M","540LEA","6:08","Regular School","Traditional","Y",NA,NA,560,276,49.29,NA,"N","N","N","Y",0.25,0.75,0.25,0,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3865",2019,"540315","SCH","P","Kinston High","Lenoir","Kinston",28501,"H","540LEA","9:12","Regular School","Traditional","Y",NA,NA,646,538,83.28,NA,"N","N","N","Y",0.25,0.75,0.25,0,0.75,TRUE,3,40,12,7,0,0,0,7,33,3,13,0,1,0,4,0
"3866",2019,"540317","SCH","P","Lenoir County Early College High","Lenoir","Kinston",28502,"H","540LEA","9:13","Regular School","Traditional","N",NA,NA,177,32,18.08,NA,"N","N","N","N",0.25,0.75,0.25,0,0.75,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3867",2019,"540318","SCH","P","Lenoir County Learning Academy","Lenoir","Kinston",28504,"A","540LEA","PK:12","Alternative School","Traditional","Y",NA,NA,95,14,14.74,NA,"Y","Y","N","N",0.25,0.75,0.25,0,0.75,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3868",2019,"540324","SCH","P","North Lenoir High","Lenoir","La Grange",28551,"H","540LEA","9:12","Regular School","Traditional","Y",NA,NA,860,714,83.02,NA,"N","N","Y","N",0.25,0.75,0.25,0,0.75,TRUE,4,56,13,1,0,0,0,36,25,0,4,0,16,2,18,1
"3869",2019,"540330","SCH","P","Rochelle Middle","Lenoir","Kinston",28501,"M","540LEA","6:08","Regular School","Traditional","Y",NA,NA,494,255,51.62,NA,"N","N","Y","Y",0.25,0.75,0.25,0,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870",2019,"540336","SCH","P","South Lenoir High","Lenoir","Deep Run",28525,"H","540LEA","9:12","Regular School","Traditional","Y",NA,NA,704,573,81.39,NA,"N","N","N","Y",0.25,0.75,0.25,0,0.75,TRUE,18,56,45,4,0,0,0,26,18,0,5,1,6,0,16,14
"3871",2019,"540344","SCH","P","Woodington Middle","Lenoir","Kinston",28504,"M","540LEA","6:08","Regular School","Traditional","Y",NA,NA,651,530,81.41,NA,"N","N","Y","Y",0.25,0.75,0.25,0,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872",2019,"540LEA","LEA","P","Lenoir County Public Schools","Lenoir","Kinston",28504,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3873",2019,"54A000","SCH","C","Children's Village Academy","Lenoir","Kinston",28501,"I","CH","KG:08","Regular School","Traditional","Y","540LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3874",2019,"550308","SCH","P","Asbury Academy","Lincoln","Lincolnton",28092,"T","550LEA","6:12","Alternative School","Traditional","N",NA,NA,58,43,74.14,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3875",2019,"550320","SCH","P","East Lincoln High","Lincoln","Denver",28037,"H","550LEA","9:12","Regular School","Traditional","N",NA,NA,951,722,75.92,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,14,20,7,7,0,0,0,24,17,2,9,7,4,2,2,0
"3876",2019,"550322","SCH","P","East Lincoln Middle","Lincoln","Iron Station",28080,"M","550LEA","6:08","Regular School","Traditional","N",NA,NA,695,438,63.02,NA,"N","N","N","Y",0.087,0.696,0.304,0,0.913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3877",2019,"550332","SCH","P","Lincolnton High","Lincoln","Lincolnton",28092,"H","550LEA","9:12","Regular School","Traditional","N",NA,NA,794,556,70.03,NA,"N","N","N","N",0.087,0.696,0.304,0,0.913,TRUE,8,7,9,2,0,1,0,31,13,1,4,4,6,1,2,2
"3878",2019,"550334","SCH","P","Lincolnton Middle","Lincoln","Lincolnton",28092,"M","550LEA","6:08","Regular School","Traditional","Y",NA,NA,666,277,41.59,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3879",2019,"550344","SCH","P","North Lincoln High","Lincoln","Lincolnton",28092,"H","550LEA","9:12","Regular School","Traditional","N",NA,NA,994,739,74.35,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,5,3,7,11,0,0,0,26,11,2,10,9,1,1,1,3
"3880",2019,"550350","SCH","P","North Lincoln Middle","Lincoln","Denver",28037,"M","550LEA","6:08","Regular School","Traditional","N",NA,NA,714,490,68.63,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3881",2019,"550368","SCH","P","West Lincoln High","Lincoln","Lincolnton",28092,"H","550LEA","9:12","Regular School","Traditional","N",NA,NA,838,615,73.39,NA,"N","N","N","N",0.087,0.696,0.304,0,0.913,TRUE,6,20,13,2,0,0,0,27,16,1,5,0,6,0,1,2
"3882",2019,"550372","SCH","P","West Lincoln Middle","Lincoln","Lincolnton",28092,"M","550LEA","6:08","Regular School","Traditional","Y",NA,NA,609,360,59.11,NA,"N","N","Y","Y",0.087,0.696,0.304,0,0.913,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3883",2019,"550LEA","LEA","P","Lincoln County Schools","Lincoln","Lincolnton",28092,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3884",2019,"55A000","SCH","C","Lincoln Charter School","Lincoln","Denver",28037,"A","CH","KG:12","Regular School","Traditional","N","550LEA",NA,1219,55,4.51,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"3885",2019,"560320","SCH","P","Franklin High","Macon","Franklin",28734,"H","560LEA","9:12","Regular School","Traditional","N",NA,NA,926,747,80.67,NA,"N","N","Y","Y",0,0.364,0.636,0,1,TRUE,0,46,22,0,0,0,0,15,36,0,5,0,17,0,1,0
"3886",2019,"560324","SCH","P","Highlands School","Macon","Highlands",28741,"A","560LEA","KG:12","Regular School","Traditional","Y",NA,NA,205,91,44.39,NA,"N","N","Y","Y",0,0.364,0.636,0,1,TRUE,0,2,3,0,0,0,0,2,5,0,2,0,1,0,0,0
"3887",2019,"560329","SCH","P","Macon Early College High School","Macon","Franklin",28734,"H","560LEA","9:13","Regular School","Traditional","Y",NA,NA,148,65,43.92,NA,"N","N","N","N",0,0.364,0.636,0,1,TRUE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
"3888",2019,"560330","SCH","P","Macon Middle School","Macon","Franklin",28734,"M","560LEA","7:08","Regular School","Traditional","Y",NA,NA,605,493,81.49,NA,"N","N","Y","N",0,0.364,0.636,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3889",2019,"560331","SCH","P","Mountain View Intermediate","Macon","Franklin",28734,"M","560LEA","5:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0,0.364,0.636,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3890",2019,"560332","SCH","P","Nantahala School","Macon","Topton",28781,"A","560LEA","KG:12","Regular School","Traditional","Y",NA,NA,42,35,83.33,NA,"N","N","N","N",0,0.364,0.636,0,1,TRUE,0,0,6,1,0,0,0,0,0,0,3,0,4,1,0,0
"3891",2019,"560350","SCH","P","Union Academy","Macon","Franklin",28734,"T","560LEA","7:12","Alternative School","Traditional","N",NA,NA,113,69,61.06,NA,"N","Y","N","Y",0,0.364,0.636,0,1,TRUE,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0
"3892",2019,"560LEA","LEA","P","Macon County Schools","Macon","Franklin",28734,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3893",2019,"570317","SCH","P","Madison Early College High","Madison","Marshall",28753,"H","570LEA","9:13","Regular School","Traditional","N",NA,NA,251,45,17.93,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,0,0,0,1,0,0,0,0,0,2,0,6,1,0,2,0
"3894",2019,"570318","SCH","P","Madison High School","Madison","Marshall",28753,"H","570LEA","9:12","Regular School","Traditional","N",NA,NA,535,414,77.38,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,0,33,22,0,0,0,0,22,12,4,0,3,19,0,3,0
"3895",2019,"570319","SCH","P","Madison Middle School","Madison","Marshall",28753,"M","570LEA","6:08","Regular School","Traditional","N",NA,NA,503,331,65.81,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3896",2019,"570LEA","LEA","P","Madison County Schools","Madison","Marshall",28753,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3897",2019,"580344","SCH","P","South Creek Middle/High","Martin","Robersonville",27871,"T","580LEA","6:12","Regular School","Traditional","Y",NA,NA,472,358,75.85,NA,"N","Y","Y","Y",0.25,0.625,0.375,0,0.75,TRUE,0,32,1,0,0,0,0,8,13,0,2,0,0,0,0,0
"3898",2019,"580368","SCH","P","Riverside High","Martin","Williamston",27892,"H","580LEA","9:12","Regular School","Traditional","N",NA,NA,556,450,80.94,NA,"N","N","Y","Y",0.25,0.625,0.375,0,0.75,TRUE,0,46,0,0,0,0,0,16,21,0,0,0,1,0,0,0
"3899",2019,"580372","SCH","P","Riverside Middle","Martin","Williamston",27892,"M","580LEA","6:08","Regular School","Traditional","Y",NA,NA,447,334,74.72,NA,"N","N","Y","Y",0.25,0.625,0.375,0,0.75,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3900",2019,"580LEA","LEA","P","Martin County Schools","Martin","Williamston",27892,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3901",2019,"58B000","SCH","C","Bear Grass Charter School","Martin","Williamston",27982,"T","CH","6:12","Regular School","Traditional","N","580LEA",NA,412,257,62.38,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,0,2,0,7,0,0,0,6,1,1,0,0,0,8,0,0
"3902",2019,"590310","SCH","P","East McDowell Middle School","McDowell","Marion",28752,"M","590LEA","6:08","Regular School","Traditional","N",NA,NA,599,355,59.27,NA,"N","N","Y","Y",0.071,0.786,0.214,0,0.929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3903",2019,"590326","SCH","P","McDowell Academy for Innovation","McDowell","Marion",28752,"H","590LEA","9:13","Regular School","Traditional","N",NA,NA,70,26,37.14,NA,"N","N","N","N",0.071,0.786,0.214,0,0.929,TRUE,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"3904",2019,"590328","SCH","P","McDowell Early College","McDowell","Marion",28752,"H","590LEA","9:13","Regular School","Traditional","N",NA,NA,273,70,25.64,NA,"N","N","N","N",0.071,0.786,0.214,0,0.929,TRUE,4,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0
"3905",2019,"590330","SCH","P","McDowell High School","McDowell","Marion",28752,"H","590LEA","9:12","Regular School","Traditional","N",NA,NA,1378,1127,81.79,NA,"N","N","N","Y",0.071,0.786,0.214,0,0.929,TRUE,35,12,35,0,5,0,0,24,14,18,17,22,43,1,0,10
"3906",2019,"590356","SCH","P","West McDowell Middle School","McDowell","Marion",28752,"M","590LEA","6:08","Regular School","Traditional","N",NA,NA,654,418,63.91,NA,"N","N","Y","Y",0.071,0.786,0.214,0,0.929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3907",2019,"590393","SCH","P","Foothills Community School","McDowell","Marion",28752,"M","590LEA","6:08","Regular School","Traditional","N",NA,NA,186,112,60.22,NA,"N","N","Y","Y",0.071,0.786,0.214,0,0.929,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"3908",2019,"590LEA","LEA","P","McDowell County Schools","McDowell","Marion",28752,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3909",2019,"600301","SCH","P","Albemarle Road Middle","Mecklenburg","Charlotte",28212,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,1159,933,80.5,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3910",2019,"600302","SCH","P","Ardrey Kell High","Mecklenburg","Charlotte",28277,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,3306,2258,68.3,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,6,0,23,3,0,0,0,7,111,0,4,0,0,3,13,0
"3911",2019,"600303","SCH","P","Charlotte East Language Academy","Mecklenburg","Charlotte",28212,"I","600LEA","KG:07","Regular School","Traditional","Y",NA,NA,50,50,100,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3912",2019,"600305","SCH","P","J M Alexander Middle","Mecklenburg","Huntersville",28078,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,953,736,77.23,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3913",2019,"600311","SCH","P","Ashley Park PreK-8 School","Mecklenburg","Charlotte",28208,"I","600LEA","PK:08","Regular School","Traditional","Y",NA,NA,163,32,19.63,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3914",2019,"600312","SCH","P","William Amos Hough High","Mecklenburg","Cornelius",28031,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,2552,1508,59.09,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,8,0,11,9,0,3,0,1,55,0,17,0,5,11,34,1
"3915",2019,"600313","SCH","P","Bailey Middle","Mecklenburg","Cornelius",28031,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1719,1055,61.37,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3916",2019,"600317","SCH","P","Whitewater Middle","Mecklenburg","Charlotte",28214,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,762,749,98.29,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917",2019,"600319","SCH","P","Berryhill School","Mecklenburg","Charlotte",28278,"I","600LEA","PK:08","Regular School","Traditional","Y",NA,NA,216,112,51.85,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3918",2019,"600333","SCH","P","Carmel Middle","Mecklenburg","Charlotte",28226,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1189,847,71.24,NA,"N","N","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3919",2019,"600334","SCH","P","Cato Middle College High","Mecklenburg","Charlotte",28215,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,217,48,22.12,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,1,0,0,0,0,1,1,1,0,0,0,3,0
"3920",2019,"600336","SCH","P","Chantilly Montessori","Mecklenburg","Charlotte",28205,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3921",2019,"600341","SCH","P","Cochrane Collegiate Academy","Mecklenburg","Charlotte",28215,"T","600LEA","6:12","Regular School","Traditional","Y",NA,NA,858,547,63.75,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
"3922",2019,"600344","SCH","P","Collinswood Language Academy","Mecklenburg","Charlotte",28209,"I","600LEA","KG:08","Regular School","Traditional","N",NA,NA,242,139,57.44,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3923",2019,"600345","SCH","P","Community House Middle","Mecklenburg","Charlotte",28277,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1934,1152,59.57,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3924",2019,"600351","SCH","P","Coulwood STEM Academy","Mecklenburg","Charlotte",28214,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,724,708,97.79,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3925",2019,"600353","SCH","P","Crestdale Middle","Mecklenburg","Matthews",28105,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,907,636,70.12,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3926",2019,"600357","SCH","P","Davidson Elementary","Mecklenburg","Davidson",28036,"E","600LEA","KG:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3927",2019,"600361","SCH","P","Butler High","Mecklenburg","Matthews",28105,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,2044,1332,65.17,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,42,0,17,42,0,12,0,52,25,0,12,1,24,35,10,2
"3928",2019,"600364","SCH","P","Military and Global Leadership Academy","Mecklenburg","Charlotte",28205,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,185,153,82.7,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"3929",2019,"600366","SCH","P","Marie G Davis","Mecklenburg","Charlotte",28203,"I","600LEA","KG:08","Regular School","Traditional","Y",NA,NA,150,149,99.33,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3930",2019,"600374","SCH","P","Druid Hills Academy","Mecklenburg","Charlotte",28206,"I","600LEA","PK:08","Regular School","Year Round","Y",NA,NA,157,136,86.62,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3931",2019,"600377","SCH","P","East Mecklenburg High","Mecklenburg","Charlotte",28212,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,2005,1338,66.73,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,3,0,2,12,0,0,0,29,37,0,15,0,0,15,27,5
"3932",2019,"600381","SCH","P","Eastway Middle","Mecklenburg","Charlotte",28205,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,911,763,83.75,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3933",2019,"600386","SCH","P","Hawthorne Academy of Health Sciences","Mecklenburg","Charlotte",28205,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,249,244,97.99,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
"3934",2019,"600394","SCH","P","Francis Bradley Middle","Mecklenburg","Huntersville",28078,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1074,751,69.93,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3935",2019,"600397","SCH","P","Garinger High","Mecklenburg","Charlotte",28205,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,1715,1126,65.66,NA,"N","Y","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,27,1,0,22,0,2,0,10,21,0,18,0,1,8,3,0
"3936",2019,"600399","SCH","P","Alexander Graham Middle","Mecklenburg","Charlotte",28211,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1443,780,54.05,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3937",2019,"600404","SCH","P","Harper Middle College High","Mecklenburg","Charlotte",28273,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,183,74,40.44,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,1,1,0,0,0,0,1,0,2,1,0,0,5,0
"3938",2019,"600405","SCH","P","Harding University High","Mecklenburg","Charlotte",28208,"H","600LEA","9:12","Regular School","Traditional","Y",NA,NA,1459,857,58.74,NA,"N","Y","Y","N",0.364,0.694,0.295,0.058,0.578,TRUE,13,3,1,17,0,0,0,0,17,0,17,0,3,26,7,7
"3939",2019,"600413","SCH","P","Highland Mill Montessori","Mecklenburg","Charlotte",28205,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3940",2019,"600415","SCH","P","Hopewell High","Mecklenburg","Huntersville",28078,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,1712,1118,65.3,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,24,0,0,2,0,0,0,22,74,0,12,0,0,30,55,10
"3941",2019,"600416","SCH","P","Hornets Nest Elementary","Mecklenburg","Charlotte",28216,"E","600LEA","P3:05","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3942",2019,"600426","SCH","P","Independence High","Mecklenburg","Charlotte",28227,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,2241,1392,62.12,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,3,2,10,5,0,0,0,6,28,0,18,0,2,5,54,1
"3943",2019,"600428","SCH","P","James Martin Middle","Mecklenburg","Charlotte",28262,"M","600LEA","6:08","Regular School","Traditional","Y",NA,NA,860,694,80.7,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944",2019,"600429","SCH","P","Governors Village STEM Academy (Upper)","Mecklenburg","Charlotte",28262,"M","600LEA","5:08","Regular School","Traditional","N",NA,NA,578,574,99.31,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3945",2019,"600431","SCH","P","Jay M Robinson Middle","Mecklenburg","Charlotte",28277,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1252,862,68.85,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946",2019,"600434","SCH","P","Kennedy Middle","Mecklenburg","Charlotte",28273,"M","600LEA","6:08","Regular School","Traditional","N",NA,NA,1065,817,76.71,NA,"N","N","Y","Y",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3947",2019,"600435","SCH","P","Trillium Springs Montessori","Mecklenburg","Huntersville",28078,"E","600LEA","PK:06","Regular School","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3948",2019,"600439","SCH","P","Turning Point Academy","Mecklenburg","Charlotte",28214,"T","600LEA","6:12","Alternative School","Traditional","Y",NA,NA,308,145,47.08,NA,"Y","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"3949",2019,"600443","SCH","P","Levine Middle College High","Mecklenburg","Matthews",28105,"H","600LEA","11:13","Regular School","Traditional","N",NA,NA,229,65,28.38,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
"3950",2019,"600445","SCH","P","Mallard Creek High","Mecklenburg","Charlotte",28269,"H","600LEA","9:12","Regular School","Traditional","N",NA,NA,2408,1510,62.71,NA,"N","N","N","N",0.364,0.694,0.295,0.058,0.578,TRUE,20,0,1,8,0,0,0,45,55,0,2,0,11,22,40,0
