year,agency_code,career_cluster,num_concentrators
2021,550LEA,AAVC,24
2021,550LEA,AGNR,21
2021,550LEA,ARCH,32
2021,550LEA,FINA,3
2021,550LEA,HLTH,113
2021,550LEA,HOSP,52
2021,550LEA,HUMA,68
2021,550LEA,INFO,7
2021,550LEA,LAW,14
2021,550LEA,MANU,102
2021,550LEA,STEM,18
2021,550LEA,TRAN,13
2021,560320,AAVC,8
2021,560320,AGNR,23
2021,560320,BMA,3
2021,560320,HLTH,13
2021,560320,HUMA,54
2021,560320,MANU,11
2021,560324,AAVC,3
2021,560324,ARCH,4
2021,560324,HLTH,5
2021,560324,HOSP,2
2021,560324,HUMA,14
2021,560324,STEM,5
2021,560332,MANU,11
2021,560LEA,AAVC,11
2021,560LEA,AGNR,23
2021,560LEA,ARCH,4
2021,560LEA,BMA,3
2021,560LEA,HLTH,18
2021,560LEA,HOSP,2
2021,560LEA,HUMA,68
2021,560LEA,MANU,22
2021,560LEA,STEM,5
2021,570317,HOSP,2
2021,570317,HUMA,1
2021,570317,INFO,2
2021,570317,LAW,1
2021,570317,MANU,6
2021,570318,AGNR,16
2021,570318,ARCH,32
2021,570318,HLTH,32
2021,570318,HUMA,26
2021,570318,INFO,4
2021,570318,MANU,23
2021,570318,STEM,4
2021,570318,TRAN,2
2021,570LEA,AGNR,16
2021,570LEA,ARCH,32
2021,570LEA,HLTH,32
2021,570LEA,HOSP,2
2021,570LEA,HUMA,27
2021,570LEA,INFO,6
2021,570LEA,LAW,1
2021,570LEA,MANU,29
2021,570LEA,STEM,4
2021,570LEA,TRAN,2
2021,580344,AGNR,5
2021,580344,ARCH,1
2021,580344,HLTH,5
2021,580344,HUMA,23
2021,580344,TRAN,1
2021,580368,AGNR,7
2021,580368,HLTH,13
2021,580368,HUMA,31
2021,580LEA,AGNR,12
2021,580LEA,ARCH,1
2021,580LEA,HLTH,18
2021,580LEA,HUMA,54
2021,580LEA,TRAN,1
2021,58B000,AGNR,10
2021,58B000,ARCH,8
2021,58B000,HLTH,2
2021,58B000,STEM,4
2021,590326,EDUC,1
2021,590326,LAW,1
2021,590328,BMA,5
2021,590328,EDUC,3
2021,590328,MANU,2
2021,590328,TRAN,3
2021,590330,AAVC,44
2021,590330,AGNR,9
2021,590330,ARCH,18
2021,590330,EDUC,1
2021,590330,HLTH,34
2021,590330,HOSP,23
2021,590330,HUMA,14
2021,590330,LAW,31
2021,590330,MANU,34
2021,590330,STEM,1
2021,590330,TRAN,7
2021,590LEA,AAVC,44
2021,590LEA,AGNR,9
2021,590LEA,ARCH,18
2021,590LEA,BMA,5
2021,590LEA,EDUC,5
2021,590LEA,HLTH,34
2021,590LEA,HOSP,23
2021,590LEA,HUMA,14
2021,590LEA,LAW,32
2021,590LEA,MANU,36
2021,590LEA,STEM,1
2021,590LEA,TRAN,10
2021,600000,INFO,1
2021,600000,MANU,1
2021,600000,MRKT,1
2021,600302,ARCH,70
2021,600302,FINA,22
2021,600302,HLTH,15
2021,600302,HOSP,258
2021,600302,INFO,72
2021,600302,MRKT,1
2021,600302,STEM,11
2021,600312,ARCH,35
2021,600312,FINA,25
2021,600312,HOSP,81
2021,600312,INFO,28
2021,600312,MRKT,8
2021,600312,STEM,37
2021,600334,ARCH,1
2021,600334,BMA,1
2021,600334,EDUC,1
2021,600334,INFO,2
2021,600334,MRKT,1
2021,600341,BMA,8
2021,600341,INFO,1
2021,600341,MRKT,12
2021,600361,AAVC,19
2021,600361,ARCH,59
2021,600361,FINA,7
2021,600361,HLTH,66
2021,600361,HOSP,21
2021,600361,LAW,1
2021,600361,MRKT,13
2021,600364,LAW,76
2021,600377,HLTH,22
2021,600377,HOSP,11
2021,600377,HUMA,11
2021,600377,INFO,6
2021,600377,MRKT,42
2021,600377,STEM,28
2021,600377,TRAN,7
2021,600386,HLTH,62
2021,600397,AAVC,20
2021,600397,AGNR,2
2021,600397,HLTH,10
2021,600397,HOSP,10
2021,600397,INFO,2
2021,600397,MRKT,24
2021,600404,ARCH,2
2021,600404,BMA,3
2021,600404,INFO,1
2021,600404,STEM,1
2021,600405,AAVC,23
2021,600405,ARCH,16
2021,600405,BMA,3
2021,600405,INFO,17
2021,600405,MRKT,97
2021,600405,TRAN,17
2021,600415,AAVC,19
2021,600415,HLTH,26
2021,600415,HUMA,6
2021,600415,INFO,12
2021,600415,LAW,1
2021,600415,MRKT,18
2021,600415,STEM,46
2021,600426,AAVC,14
2021,600426,ARCH,56
2021,600426,HLTH,29
2021,600426,HOSP,65
2021,600426,INFO,2
2021,600426,MRKT,4
2021,600426,STEM,32
2021,600426,TRAN,8
2021,600439,HOSP,1
2021,600443,AAVC,1
2021,600443,BMA,3
2021,600443,HUMA,1
2021,600443,INFO,1
2021,600445,AAVC,24
2021,600445,ARCH,7
2021,600445,BMA,10
2021,600445,HLTH,49
2021,600445,HOSP,119
2021,600445,INFO,15
2021,600445,LAW,1
2021,600445,MRKT,44
2021,600445,STEM,40
2021,600457,AAVC,66
2021,600457,INFO,60
2021,600457,MRKT,72
2021,600466,ARCH,29
2021,600466,HLTH,19
2021,600466,HOSP,93
2021,600466,INFO,19
2021,600466,MRKT,28
2021,600466,STEM,71
2021,600466,TRAN,12
2021,600480,AAVC,3
2021,600480,FINA,10
2021,600480,HOSP,34
2021,600480,HUMA,15
2021,600480,LAW,1
2021,600480,MRKT,2
2021,600480,TRAN,9
2021,600482,AAVC,28
2021,600482,LAW,1
2021,600482,MRKT,17
2021,600490,AAVC,2
2021,600490,ARCH,12
2021,600490,BMA,24
2021,600490,HLTH,82
2021,600490,HOSP,109
2021,600490,INFO,1
2021,600490,MANU,13
2021,600490,STEM,70
2021,600496,AAVC,68
2021,600496,ARCH,6
2021,600496,HLTH,86
2021,600496,INFO,43
2021,600496,MRKT,1
2021,600496,STEM,88
2021,600498,BMA,1
2021,600498,HOSP,15
2021,600499,HOSP,1
2021,600508,AGNR,40
2021,600508,ARCH,38
2021,600508,FINA,17
2021,600508,HLTH,43
2021,600508,INFO,10
2021,600508,LAW,1
2021,600508,MRKT,44
2021,600508,STEM,44
2021,600508,TRAN,9
2021,600535,AAVC,17
2021,600535,ARCH,2
2021,600535,BMA,8
2021,600535,FINA,12
2021,600535,HLTH,20
2021,600535,HOSP,91
2021,600535,MRKT,26
2021,600535,STEM,6
2021,600535,TRAN,18
2021,600567,STEM,66
2021,600576,AAVC,6
2021,600576,ARCH,9
2021,600576,BMA,1
2021,600576,HLTH,7
2021,600576,HOSP,7
2021,600576,HUMA,3
2021,600576,INFO,1
2021,600576,MRKT,29
2021,600579,AAVC,20
2021,600579,ARCH,12
2021,600579,HOSP,51
2021,600579,HUMA,12
2021,600579,INFO,3
2021,600579,LAW,1
2021,600579,MRKT,16
2021,600582,AGNR,7
2021,600592,AAVC,5
2021,600592,HLTH,15
2021,600592,MRKT,189
2021,600594,HUMA,1
2021,600LEA,AAVC,335
2021,600LEA,AGNR,49
2021,600LEA,ARCH,354
2021,600LEA,BMA,62
2021,600LEA,EDUC,1
2021,600LEA,FINA,93
2021,600LEA,HLTH,551
2021,600LEA,HOSP,967
2021,600LEA,HUMA,49
2021,600LEA,INFO,297
2021,600LEA,LAW,83
2021,600LEA,MANU,14
2021,600LEA,MRKT,689
2021,600LEA,STEM,540
2021,600LEA,TRAN,80
2021,60G000,INFO,1
2021,60I000,MANU,1
2021,60I000,STEM,2
2021,60U480,TRAN,1
2021,610332,HLTH,2
2021,610332,HUMA,4
2021,610332,LAW,2
2021,610332,MANU,1
2021,610334,AGNR,7
2021,610334,ARCH,5
2021,610334,BMA,2
2021,610334,FINA,8
2021,610334,HLTH,32
2021,610334,HUMA,33
2021,610334,MANU,6
2021,610334,STEM,15
2021,610334,TRAN,3
2021,610LEA,AGNR,7
2021,610LEA,ARCH,5
2021,610LEA,BMA,2
2021,610LEA,FINA,8
2021,610LEA,HLTH,34
2021,610LEA,HUMA,37
2021,610LEA,LAW,2
2021,610LEA,MANU,7
2021,610LEA,STEM,15
2021,610LEA,TRAN,3
2021,61L490,HOSP,1
2021,620310,ARCH,1
2021,620310,LAW,1
2021,620310,TRAN,1
2021,620350,ARCH,1
2021,620350,MANU,1
2021,620350,TRAN,1
2021,620356,AGNR,2
2021,620356,ARCH,3
2021,620356,BMA,1
2021,620356,HLTH,28
2021,620356,LAW,21
2021,620356,MANU,23
2021,620356,STEM,1
2021,620356,TRAN,2
2021,620LEA,AGNR,2
2021,620LEA,ARCH,5
2021,620LEA,BMA,1
2021,620LEA,HLTH,28
2021,620LEA,LAW,22
2021,620LEA,MANU,24
2021,620LEA,STEM,1
2021,620LEA,TRAN,4
2021,630330,HLTH,1
2021,630332,AGNR,34
2021,630332,HLTH,43
2021,630332,HUMA,16
2021,630332,TRAN,18
2021,630336,AAVC,7
2021,630336,AGNR,47
2021,630336,ARCH,31
2021,630336,HLTH,55
2021,630336,HOSP,26
2021,630336,HUMA,44
2021,630336,INFO,13
2021,630336,STEM,10
2021,630336,TRAN,12
2021,630360,AAVC,23
2021,630360,AGNR,16
2021,630360,ARCH,3
2021,630360,BMA,4
2021,630360,HLTH,31
2021,630360,HOSP,17
2021,630360,HUMA,30
2021,630360,INFO,1
2021,630360,STEM,14
2021,630360,TRAN,9
2021,630LEA,AAVC,30
2021,630LEA,AGNR,97
2021,630LEA,ARCH,34
2021,630LEA,BMA,4
2021,630LEA,HLTH,130
2021,630LEA,HOSP,43
2021,630LEA,HUMA,90
2021,630LEA,INFO,14
2021,630LEA,STEM,24
2021,630LEA,TRAN,39
2021,640342,HLTH,7
2021,640342,HOSP,3
2021,640342,INFO,4
2021,640342,MANU,6
2021,640342,TRAN,5
2021,640346,AAVC,1
2021,640346,ARCH,5
2021,640346,HLTH,26
2021,640346,HOSP,11
2021,640346,HUMA,52
2021,640346,LAW,8
2021,640346,TRAN,17
2021,640347,BMA,2
2021,640347,INFO,1
2021,640347,MANU,1
2021,640350,ARCH,65
2021,640350,HLTH,27
2021,640350,HOSP,12
2021,640350,HUMA,66
2021,640350,INFO,5
2021,640350,MANU,2
2021,640350,MRKT,6
2021,640361,AAVC,6
2021,640361,ARCH,7
2021,640361,EDUC,6
2021,640361,HLTH,21
2021,640361,HOSP,9
2021,640361,HUMA,54
2021,640361,LAW,12
2021,640361,STEM,21
2021,640364,AGNR,60
2021,640364,BMA,4
2021,640364,HLTH,30
2021,640364,HUMA,22
2021,640364,INFO,1
2021,640364,LAW,6
2021,640364,TRAN,4
2021,640LEA,AAVC,7
2021,640LEA,AGNR,60
2021,640LEA,ARCH,77
2021,640LEA,BMA,6
2021,640LEA,EDUC,6
2021,640LEA,HLTH,111
2021,640LEA,HOSP,35
2021,640LEA,HUMA,194
2021,640LEA,INFO,11
2021,640LEA,LAW,26
2021,640LEA,MANU,9
2021,640LEA,MRKT,6
2021,640LEA,STEM,21
2021,640LEA,TRAN,26
2021,650326,AAVC,13
2021,650326,ARCH,13
2021,650326,BMA,1
2021,650326,HLTH,55
2021,650326,HOSP,14
2021,650326,HUMA,26
2021,650326,INFO,1
2021,650326,STEM,23
2021,650327,AAVC,71
2021,650327,ARCH,11
2021,650327,HLTH,40
2021,650327,HOSP,9
2021,650327,HUMA,9
2021,650327,INFO,3
2021,650327,STEM,33
2021,650340,BMA,54
2021,650342,AAVC,27
2021,650342,AGNR,16
2021,650342,ARCH,3
2021,650342,BMA,1
2021,650342,HLTH,33
2021,650342,HUMA,9
2021,650342,INFO,4
2021,650342,STEM,24
2021,650352,AAVC,14
2021,650352,ARCH,16
2021,650352,HLTH,5
2021,650352,HUMA,10
2021,650352,INFO,1
2021,650352,LAW,4
2021,650352,STEM,30
2021,650352,TRAN,1
2021,650394,AAVC,1
2021,650394,AGNR,1
2021,650394,EDUC,1
2021,650394,HOSP,2
2021,650394,INFO,4
2021,650394,LAW,1
2021,650394,MANU,1
2021,650395,AAVC,2
2021,650395,ARCH,3
2021,650395,HUMA,1
2021,650395,INFO,3
2021,650LEA,AAVC,128
2021,650LEA,AGNR,17
2021,650LEA,ARCH,46
2021,650LEA,BMA,56
2021,650LEA,EDUC,1
2021,650LEA,HLTH,133
2021,650LEA,HOSP,25
2021,650LEA,HUMA,55
2021,650LEA,INFO,16
2021,650LEA,LAW,5
2021,650LEA,MANU,1
2021,650LEA,STEM,110
2021,650LEA,TRAN,1
2021,660336,AGNR,20
2021,660336,HOSP,12
2021,660336,HUMA,8
2021,660336,INFO,20
2021,660400,FINA,4
2021,660400,HLTH,1
2021,660400,LAW,2
2021,660400,TRAN,1
2021,660LEA,AGNR,20
2021,660LEA,FINA,4
2021,660LEA,HLTH,1
2021,660LEA,HOSP,12
2021,660LEA,HUMA,8
2021,660LEA,INFO,20
2021,660LEA,LAW,2
2021,660LEA,TRAN,1
2021,66A000,INFO,1
2021,670300,BMA,1
2021,670320,AAVC,6
2021,670320,ARCH,26
2021,670320,HLTH,1
2021,670320,HUMA,52
2021,670320,MANU,4
2021,670320,TRAN,1
2021,670324,AAVC,6
2021,670324,AGNR,18
2021,670324,ARCH,33
2021,670324,HLTH,51
2021,670324,HOSP,1
2021,670324,HUMA,62
2021,670324,MANU,7
2021,670324,MRKT,1
2021,670324,STEM,2
2021,670324,TRAN,1
2021,670333,AAVC,19
2021,670333,HLTH,48
2021,670333,HOSP,3
2021,670333,HUMA,40
2021,670333,INFO,17
2021,670333,MANU,4
2021,670333,STEM,20
2021,670333,TRAN,2
2021,670340,AAVC,11
2021,670340,AGNR,58
2021,670340,ARCH,27
2021,670340,HLTH,54
2021,670340,HUMA,45
2021,670340,MANU,11
2021,670340,STEM,6
2021,670340,TRAN,1
2021,670344,AAVC,5
2021,670344,ARCH,21
2021,670344,HLTH,1
2021,670344,HUMA,57
2021,670344,LAW,30
2021,670344,MANU,15
2021,670344,TRAN,2
2021,670352,AAVC,16
2021,670352,AGNR,39
2021,670352,ARCH,31
2021,670352,HLTH,41
2021,670352,HOSP,11
2021,670352,HUMA,38
2021,670352,MANU,19
2021,670352,STEM,11
2021,670352,TRAN,1
2021,670364,AAVC,5
2021,670364,AGNR,13
2021,670364,ARCH,23
2021,670364,HLTH,2
2021,670364,HUMA,18
2021,670364,MANU,1
2021,670364,STEM,12
2021,670379,HLTH,13
2021,670LEA,AAVC,68
2021,670LEA,AGNR,128
2021,670LEA,ARCH,161
2021,670LEA,BMA,1
2021,670LEA,HLTH,211
2021,670LEA,HOSP,15
2021,670LEA,HUMA,312
2021,670LEA,INFO,17
2021,670LEA,LAW,30
2021,670LEA,MANU,61
2021,670LEA,MRKT,1
2021,670LEA,STEM,51
2021,670LEA,TRAN,8
2021,680310,AAVC,33
2021,680310,AGNR,13
2021,680310,ARCH,28
2021,680310,HLTH,13
2021,680310,HUMA,25
2021,680310,INFO,2
2021,680310,LAW,23
2021,680310,MANU,20
2021,680332,AAVC,12
2021,680332,AGNR,67
2021,680332,ARCH,19
2021,680332,FINA,12
2021,680332,HOSP,9
2021,680332,HUMA,27
2021,680332,INFO,9
2021,680332,LAW,15
2021,680332,MANU,1
2021,680332,STEM,1
2021,680LEA,AAVC,45
2021,680LEA,AGNR,80
2021,680LEA,ARCH,47
2021,680LEA,FINA,12
2021,680LEA,HLTH,13
2021,680LEA,HOSP,9
2021,680LEA,HUMA,52
2021,680LEA,INFO,11
2021,680LEA,LAW,38
2021,680LEA,MANU,21
2021,680LEA,STEM,1
2021,681305,AAVC,25
2021,681305,HLTH,1
2021,681305,MRKT,13
2021,681308,AAVC,25
2021,681308,ARCH,16
2021,681308,BMA,9
2021,681308,HLTH,33
2021,681308,HUMA,20
2021,681308,INFO,27
2021,681308,LAW,9
2021,681308,STEM,1
2021,681308,TRAN,6
2021,681314,AAVC,44
2021,681314,ARCH,11
2021,681314,HLTH,48
2021,681314,INFO,1
2021,681314,STEM,47
2021,681338,ARCH,1
2021,681LEA,AAVC,94
2021,681LEA,ARCH,28
2021,681LEA,BMA,9
2021,681LEA,HLTH,82
2021,681LEA,HUMA,20
2021,681LEA,INFO,28
2021,681LEA,LAW,9
2021,681LEA,MRKT,13
2021,681LEA,STEM,48
2021,681LEA,TRAN,6
2021,68A000,INFO,8
2021,690320,AGNR,26
2021,690320,HLTH,10
2021,690320,HUMA,3
2021,690320,LAW,2
2021,690LEA,AGNR,26
2021,690LEA,HLTH,10
2021,690LEA,HUMA,3
2021,690LEA,LAW,2
2021,69A000,HLTH,1
2021,700310,HUMA,2
2021,700317,AGNR,46
2021,700317,BMA,13
2021,700317,HLTH,17
2021,700317,HUMA,9
2021,700317,LAW,2
2021,700317,STEM,6
2021,700317,TRAN,4
2021,700319,AGNR,27
2021,700319,ARCH,16
2021,700319,BMA,4
2021,700319,HLTH,1
2021,700319,HUMA,29
2021,700319,LAW,27
2021,700319,MRKT,10
2021,700325,BMA,1
2021,700325,MANU,1
2021,700LEA,AGNR,73
2021,700LEA,ARCH,16
2021,700LEA,BMA,18
2021,700LEA,HLTH,18
2021,700LEA,HUMA,40
2021,700LEA,LAW,29
2021,700LEA,MANU,1
2021,700LEA,MRKT,10
2021,700LEA,STEM,6
2021,700LEA,TRAN,4
2021,710321,AGNR,48
2021,710321,ARCH,31
2021,710321,HLTH,6
2021,710321,HOSP,16
2021,710321,HUMA,22
2021,710321,MANU,1
2021,710321,TRAN,1
2021,710326,AGNR,10
2021,710326,ARCH,20
2021,710326,BMA,2
2021,710326,HLTH,36
2021,710327,HUMA,1
2021,710327,MANU,2
2021,710327,STEM,3
2021,710342,AAVC,37
2021,710342,AGNR,46
2021,710342,ARCH,26
2021,710342,HLTH,63
2021,710342,HOSP,49
2021,710342,HUMA,25
2021,710342,MRKT,1
2021,710342,TRAN,2
2021,710LEA,AAVC,37
2021,710LEA,AGNR,104
2021,710LEA,ARCH,77
2021,710LEA,BMA,2
2021,710LEA,HLTH,105
2021,710LEA,HOSP,65
2021,710LEA,HUMA,48
2021,710LEA,MANU,3
2021,710LEA,MRKT,1
2021,710LEA,STEM,3
2021,710LEA,TRAN,3
2021,720316,AAVC,6
2021,720316,AGNR,51
2021,720316,ARCH,5
2021,720316,HLTH,15
2021,720316,LAW,12
2021,720316,TRAN,11
2021,720LEA,AAVC,6
2021,720LEA,AGNR,51
2021,720LEA,ARCH,5
2021,720LEA,HLTH,15
2021,720LEA,LAW,12
2021,720LEA,TRAN,11
2021,730350,BMA,2
2021,730350,EDUC,1
2021,730350,HUMA,1
2021,730350,INFO,11
2021,730350,MANU,5
2021,730352,AGNR,16
2021,730352,ARCH,67
2021,730352,BMA,7
2021,730352,HLTH,39
2021,730352,HUMA,44
2021,730352,LAW,16
2021,730352,MRKT,16
2021,730352,TRAN,16
2021,730LEA,AGNR,16
2021,730LEA,ARCH,67
2021,730LEA,BMA,9
2021,730LEA,EDUC,1
2021,730LEA,HLTH,39
2021,730LEA,HUMA,45
2021,730LEA,INFO,11
2021,730LEA,LAW,16
2021,730LEA,MANU,5
2021,730LEA,MRKT,16
2021,730LEA,TRAN,16
2021,740309,AGNR,21
2021,740309,ARCH,5
2021,740309,HLTH,19
2021,740309,HUMA,47
2021,740309,MANU,11
2021,740309,STEM,18
2021,740309,TRAN,5
2021,740333,AAVC,4
2021,740333,AGNR,14
2021,740333,ARCH,33
2021,740333,BMA,1
2021,740333,HLTH,118
2021,740333,HOSP,24
2021,740333,HUMA,32
2021,740333,INFO,30
2021,740333,MANU,9
2021,740333,TRAN,21
2021,740344,AAVC,8
2021,740344,AGNR,25
2021,740344,ARCH,7
2021,740344,HLTH,27
2021,740344,HUMA,24
2021,740344,INFO,1
2021,740344,MANU,12
2021,740344,STEM,23
2021,740344,TRAN,7
2021,740366,AAVC,8
2021,740366,ARCH,34
2021,740366,HLTH,41
2021,740366,HOSP,20
2021,740366,HUMA,27
2021,740366,MANU,12
2021,740366,STEM,6
2021,740374,AGNR,3
2021,740374,ARCH,11
2021,740374,HLTH,24
2021,740374,HUMA,52
2021,740374,MANU,7
2021,740374,STEM,23
2021,740388,AAVC,33
2021,740388,ARCH,18
2021,740388,EDUC,1
2021,740388,HLTH,69
2021,740388,HOSP,8
2021,740388,HUMA,82
2021,740388,STEM,21
2021,740388,TRAN,7
2021,740500,ARCH,1
2021,740500,BMA,3
2021,740500,INFO,1
2021,740500,LAW,1
2021,740500,MANU,2
2021,740LEA,AAVC,53
2021,740LEA,AGNR,63
2021,740LEA,ARCH,109
2021,740LEA,BMA,4
2021,740LEA,EDUC,1
2021,740LEA,HLTH,298
2021,740LEA,HOSP,52
2021,740LEA,HUMA,264
2021,740LEA,INFO,32
2021,740LEA,LAW,1
2021,740LEA,MANU,53
2021,740LEA,STEM,91
2021,740LEA,TRAN,40
2021,750317,BMA,1
2021,750317,HLTH,1
2021,750318,AGNR,60
2021,750318,HLTH,37
2021,750318,HOSP,7
2021,750318,HUMA,23
2021,750318,LAW,6
2021,750318,MANU,4
2021,750318,STEM,7
2021,750LEA,AGNR,60
2021,750LEA,BMA,1
2021,750LEA,HLTH,38
2021,750LEA,HOSP,7
2021,750LEA,HUMA,23
2021,750LEA,LAW,6
2021,750LEA,MANU,4
2021,750LEA,STEM,7
2021,760318,AAVC,1
2021,760318,AGNR,33
2021,760318,ARCH,16
2021,760318,HLTH,1
2021,760318,HUMA,18
2021,760318,MANU,11
2021,760339,AGNR,41
2021,760339,ARCH,24
2021,760339,HLTH,13
2021,760339,HUMA,25
2021,760348,AGNR,20
2021,760348,HLTH,10
2021,760348,HOSP,17
2021,760348,HUMA,38
2021,760348,INFO,1
2021,760348,MANU,42
2021,760348,TRAN,26
2021,760354,AAVC,1
2021,760354,ARCH,1
2021,760354,BMA,1
2021,760354,FINA,1
2021,760354,HUMA,1
2021,760354,INFO,3
2021,760354,TRAN,1
2021,760358,AGNR,26
2021,760358,ARCH,22
2021,760358,HLTH,9
2021,760358,HUMA,38
2021,760358,INFO,8
2021,760358,MANU,2
2021,760380,AGNR,78
2021,760380,ARCH,21
2021,760380,HLTH,16
2021,760380,HOSP,14
2021,760380,HUMA,2
2021,760380,INFO,9
2021,760380,MRKT,3
2021,760382,AAVC,1
2021,760382,AGNR,22
2021,760382,HLTH,6
2021,760382,INFO,1
2021,760388,AAVC,8
2021,760388,AGNR,18
2021,760388,ARCH,24
2021,760388,HLTH,49
2021,760388,HOSP,13
2021,760388,HUMA,33
2021,760388,TRAN,18
2021,760LEA,AAVC,11
2021,760LEA,AGNR,238
2021,760LEA,ARCH,108
2021,760LEA,BMA,1
2021,760LEA,FINA,1
2021,760LEA,HLTH,104
2021,760LEA,HOSP,44
2021,760LEA,HUMA,155
2021,760LEA,INFO,22
2021,760LEA,MANU,55
2021,760LEA,MRKT,3
2021,760LEA,TRAN,45
2021,761304,AAVC,43
2021,761304,AGNR,20
2021,761304,HLTH,31
2021,761304,HOSP,17
2021,761304,HUMA,21
2021,761304,MANU,24
2021,761304,STEM,17
2021,761304,TRAN,2
2021,761LEA,AAVC,43
2021,761LEA,AGNR,20
2021,761LEA,HLTH,31
2021,761LEA,HOSP,17
2021,761LEA,HUMA,21
2021,761LEA,MANU,24
2021,761LEA,STEM,17
2021,761LEA,TRAN,2
2021,770348,AAVC,30
2021,770348,AGNR,10
2021,770348,ARCH,17
2021,770348,BMA,17
2021,770348,FINA,4
2021,770348,HLTH,68
2021,770348,HOSP,9
2021,770348,HUMA,14
2021,770348,LAW,17
2021,770348,MANU,9
2021,770348,MRKT,6
2021,770348,STEM,12
2021,770348,TRAN,5
2021,770349,ARCH,1
2021,770349,BMA,3
2021,770349,FINA,1
2021,770349,LAW,1
2021,770349,MANU,3
2021,770349,STEM,5
2021,770LEA,AAVC,30
2021,770LEA,AGNR,10
2021,770LEA,ARCH,18
2021,770LEA,BMA,20
2021,770LEA,FINA,5
2021,770LEA,HLTH,68
2021,770LEA,HOSP,9
2021,770LEA,HUMA,14
2021,770LEA,LAW,18
2021,770LEA,MANU,12
2021,770LEA,MRKT,6
2021,770LEA,STEM,17
2021,770LEA,TRAN,5
2021,780325,AAVC,1
2021,780325,AGNR,29
2021,780325,ARCH,4
2021,780325,HLTH,51
2021,780325,HOSP,6
2021,780325,INFO,1
2021,780325,MANU,2
2021,780342,AAVC,33
2021,780342,AGNR,34
2021,780342,ARCH,4
2021,780342,BMA,24
2021,780342,HLTH,39
2021,780342,HOSP,14
2021,780342,HUMA,80
2021,780342,INFO,1
2021,780342,LAW,3
2021,780342,MANU,2
2021,780342,TRAN,1
2021,780385,BMA,10
2021,780385,EDUC,1
2021,780385,INFO,3
2021,780385,STEM,1
2021,780391,AAVC,5
2021,780391,AGNR,24
2021,780391,ARCH,4
2021,780391,BMA,46
2021,780391,HLTH,17
2021,780391,HUMA,70
2021,780391,INFO,3
2021,780391,LAW,1
2021,780391,MANU,4
2021,780391,MRKT,50
2021,780401,AGNR,35
2021,780401,ARCH,2
2021,780401,BMA,8
2021,780401,HLTH,14
2021,780401,HOSP,10
2021,780401,HUMA,79
2021,780401,INFO,15
2021,780401,MANU,4
2021,780401,MRKT,5
2021,780401,STEM,1
2021,780420,AAVC,10
2021,780420,AGNR,69
2021,780420,ARCH,10
2021,780420,HLTH,71
2021,780420,HUMA,82
2021,780420,INFO,2
2021,780420,LAW,4
2021,780420,MANU,2
2021,780420,STEM,4
2021,780420,TRAN,4
2021,780LEA,AAVC,49
2021,780LEA,AGNR,191
2021,780LEA,ARCH,24
2021,780LEA,BMA,88
2021,780LEA,EDUC,1
2021,780LEA,HLTH,192
2021,780LEA,HOSP,30
2021,780LEA,HUMA,311
2021,780LEA,INFO,25
2021,780LEA,LAW,8
2021,780LEA,MANU,14
2021,780LEA,MRKT,55
2021,780LEA,STEM,6
2021,780LEA,TRAN,5
2021,790314,AAVC,5
2021,790314,AGNR,3
2021,790314,ARCH,5
2021,790314,HLTH,20
2021,790314,HOSP,5
2021,790314,HUMA,21
2021,790314,LAW,1
2021,790314,STEM,19
2021,790354,AAVC,9
2021,790354,HLTH,50
2021,790354,HOSP,14
2021,790354,HUMA,49
2021,790354,STEM,10
2021,790354,TRAN,10
2021,790366,AAVC,36
2021,790366,ARCH,10
2021,790366,HLTH,10
2021,790366,HOSP,17
2021,790366,HUMA,4
2021,790366,LAW,2
2021,790378,AAVC,8
2021,790378,AGNR,15
2021,790378,ARCH,1
2021,790378,HLTH,26
2021,790378,HOSP,26
2021,790378,HUMA,8
2021,790378,LAW,28
2021,790378,TRAN,13
2021,790379,LAW,2
2021,790379,MANU,1
2021,790LEA,AAVC,58
2021,790LEA,AGNR,18
2021,790LEA,ARCH,16
2021,790LEA,HLTH,106
2021,790LEA,HOSP,62
2021,790LEA,HUMA,82
2021,790LEA,LAW,33
2021,790LEA,MANU,1
2021,790LEA,STEM,29
2021,790LEA,TRAN,23
2021,800340,AGNR,26
2021,800340,ARCH,35
2021,800340,BMA,8
2021,800340,HLTH,17
2021,800340,HOSP,3
2021,800340,HUMA,49
2021,800340,INFO,4
2021,800361,AGNR,23
2021,800361,ARCH,12
2021,800361,HLTH,20
2021,800361,HOSP,3
2021,800361,HUMA,55
2021,800361,LAW,1
2021,800361,MANU,24
2021,800376,AAVC,1
2021,800376,ARCH,2
2021,800376,EDUC,1
2021,800376,HLTH,10
2021,800376,HUMA,2
2021,800376,TRAN,1
2021,800394,LAW,3
2021,800396,HLTH,13
2021,800396,HOSP,20
2021,800396,HUMA,17
2021,800396,INFO,1
2021,800396,LAW,2
2021,800396,MANU,1
2021,800400,AAVC,52
2021,800400,AGNR,33
2021,800400,ARCH,29
2021,800400,HLTH,18
2021,800400,HOSP,43
2021,800400,HUMA,4
2021,800400,INFO,1
2021,800400,MANU,17
2021,800400,TRAN,1
2021,800408,AAVC,20
2021,800408,AGNR,86
2021,800408,ARCH,27
2021,800408,HLTH,10
2021,800408,HUMA,1
2021,800408,STEM,1
2021,800LEA,AAVC,73
